Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
4/2/2019,YE,Yemen,YE15,Taizz,YE1522,Al Mawasit,Alayin Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,588,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,The market doesn't sell fuel.,758b5213-65a6-49bb-a354-cc19b9c5209f
4/2/2019,YE,Yemen,YE15,Taizz,YE1522,Al Mawasit,Alayin Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,150,150,yes,yes,NA,130,130,yes,no,110,120,109,yes,yes,NA,500,500,YE24,Vendor,6,Liquidity_shortage Insecurity_and_instability,0,1,0,1,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,588,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no,NA,d45425f6-cec3-4342-86d8-6d67b6217911
4/2/2019,YE,Yemen,YE15,Taizz,YE1522,Al Mawasit,Alayin Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,400,400,yes,yes,NA,425,425,YE24,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,no,The market has no exchange shop.,71c0c84f-0932-4448-a3dd-77ba9d035984
4/2/2019,YE,Yemen,YE15,Taizz,YE1522,Al Mawasit,Alayin Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,no,110,120,109,yes,yes,NA,500,500,YE23,Vendor,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,yes,yes,no,NA,a14813af-b257-40cb-b53b-668750d12954
3/21/2019,YE,Yemen,YE11,Ibb,YE1102,Yarim,Al-Da'ari -Gawlat Sanad,Urban,yes,Cash Credit debit,1,0,1,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,7,Price Inflation Shortage of Demand Transportation Issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash Other,1,0,0,0,1,0,0,1,0,NA,yes,yes,NA,120,120,yes,no,20,200,100,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,500,500,YE11,Wholesaler,14,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,2.3,Private,Pumping Station or Borehole,no,1000,NA,5,yes,2000,NA,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,575,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,no,NA,6401e6fc-c3ac-4878-8b02-1398b6a39f44
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,1000,2,15,yes,6000,8000,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,072c7ec8-0753-4a16-979d-4ff7b35abe60
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,yes,yes,NA,375,375,YE24,5,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,6e00b8a7-7707-40dc-b7aa-ebe75ee5c4fc
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,no,110,100,91,yes,yes,NA,600,600,YE24,Wholesaler,5,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,1802ccbe-43b2-40d8-bea9-47a22776b107
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,no,NA,NA,NA,NA,yes,yes,NA,375,375,YE24,5,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,82593ce5-6fbe-4455-978d-0533866c79d3
4/2/2019,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,yes,NA,100,100,yes,yes,NA,150,150,yes,no,110,100,91,yes,yes,NA,600,600,YE24,Wholesaler,6,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,585,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,1980859a-66d1-44a3-aa7b-2dd6f4d854e8
3/23/2019,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Al-kamb,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,20,7500,375,yes,no,20,8600,430,YE11,5,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,100,100,yes,no,5,160,320,yes,yes,NA,120,120,yes,yes,NA,110,110,yes,yes,NA,550,550,YE11,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,3200,1,7,yes,2500,5000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,600,yes,dmg_storage move_restriction,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,8c8e1ca1-d0ee-4217-b34c-b0bc6627d13a
3/23/2019,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Al-kamb,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,20,7500,375,yes,no,20,8600,430,YE11,8,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,yes,no,5,170,340,yes,yes,NA,130,130,yes,yes,NA,120,120,yes,yes,NA,570,570,YE11,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,3200,1,3,yes,2500,5000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,590,yes,move_restriction,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,d98db413-1091-4fae-8429-ae9dee22cf25
3/23/2019,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Al-kamb,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,no,20,7500,375,yes,no,20,8600,430,YE11,7,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,110,110,yes,no,5,160,320,yes,yes,NA,120,120,yes,yes,NA,120,120,yes,yes,NA,450,450,YE11,Wholesaler,6,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,3,Private,Pumping_Station_or_Borehole,no,3200,1,8,yes,2500,5000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,600,yes,dmg_storage move_restriction,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,a346cb95-3f5d-4c89-89d3-d4f0ca8b6453
3/22/2019,YE,Yemen,YE11,Ibb,YE1102,Yarim,Al-Khashbah,Urban,yes,Cash Credit debit,1,0,1,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE18,12,Price Inflation Shortage of Demand Transportation Issues,1,0,1,0,0,0,1,0,0,0,0,yes,Cash Other,1,0,0,0,1,0,0,1,0,NA,yes,yes,NA,120,120,yes,no,20,200,100,yes,yes,NA,150,150,yes,yes,NA,80,80,yes,yes,NA,500,500,YE11,Wholesaler,30,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping Station or Borehole,no,1200,NA,5,yes,2500,NA,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,578,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,no,NA,d4e726bc-9fb7-42ca-a50e-c836f74a3aaa
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,375,375,yes,yes,NA,380,380,YE18,3,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,no,20,200,100,yes,yes,NA,130,130,yes,no,110,100,91,yes,yes,NA,700,700,YE18,Vendor,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,2500,5,5,no,NA,NA,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,570,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,7ff2e416-9c8f-4dfa-b806-563380873b62
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,380,380,yes,yes,NA,390,390,YE18,4,Shortage_of_demand Insecurity_and_instability Government_regulations Transportation_issues,0,0,1,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,no,20,200,100,yes,yes,NA,150,150,yes,no,110,100,91,yes,yes,NA,700,700,YE18,Vendor,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,2500,5,5,no,NA,NA,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,573,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,99bd1b6a-a541-49ff-9b77-dc1427bef045
3/25/2019,YE,Yemen,YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,390,390,YE18,5,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,yes,no,20,200,100,yes,yes,NA,150,150,yes,no,110,100,91,yes,yes,NA,650,650,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,2500,4,4,no,NA,NA,Insecurity_and_instability Supply_shortage Transportation_issues,0,0,0,1,1,0,1,0,0,0,0,yes,570,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,53386f80-56df-469f-a90d-4529cdf2869b
3/25/2019,YE,Yemen,YE22,Sa'ada,YE2215,Sa'adah,Almafraq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,365,365,yes,yes,NA,430,430,YE16,25,Price Inflation Supply Shortage Government Regulations Transportation Issues,1,0,0,0,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,130,130,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,yes,NA,130,130,yes,yes,NA,500,500,YE23,Wholesaler,5,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Pumping Station or Borehole,no,1100,NA,20,yes,250,500,Price Inflation Insecurity and Instability Supply Shortage Transportation Issues,1,0,0,1,1,0,1,0,0,0,0,yes,555,yes,Vendor did not answer,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,no,no,no,no,no,no,NA,cd773b35-5262-4214-ba38-e4c035702ab8
3/27/2019,YE,Yemen,YE17,Hajjah,YE1715,Al Mahabishah,Almahabishah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,370,370,yes,yes,NA,440,440,YE18,2,Insecurity_and_instability Government_regulations,0,0,0,1,0,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,120,120,yes,no,20,170,85,yes,yes,NA,150,150,yes,no,500,500,100,yes,yes,NA,700,700,YE17,Vendor,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,NA,5,Private,Pumping_Station_or_Borehole,no,6500,25,25,no,NA,NA,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,570,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,b470b60e-dc15-4277-82f4-163d4deed033
4/2/2019,YE,Yemen,YE25,Lahj,YE2508,Al Milah,Almilah Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,NA,4,Private,Pumping_Station_or_Borehole,no,2000,3,12,yes,7000,15000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,589,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,11784014-7287-4e04-9bf9-8370030d990d
4/2/2019,YE,Yemen,YE25,Lahj,YE2508,Al Milah,Almilah Market,Rural,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,NA,yes,yes,NA,325,325,yes,yes,NA,375,375,YE19,4,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,589,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,5c02d247-8e79-4869-803f-cfcb30ccd34f
4/2/2019,YE,Yemen,YE25,Lahj,YE2508,Al Milah,Almilah Market,Rural,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,yes,yes,NA,150,150,no,NA,NA,NA,NA,yes,yes,NA,150,150,yes,no,110,130,118,yes,yes,NA,550,550,YE25,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,589,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,a5faa9ed-ec49-4568-bd22-5d8ee26a9f22
4/2/2019,YE,Yemen,YE18,Al Hudaydah,YE1817,Bayt Al Faqiah,Almuror Market,Urban,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,Cash,1,0,0,0,0,0,0,0,0,NA,4,Private,Treatment_Station,no,2000,1,15,yes,8000,10000,Other_see_next_question,0,0,0,0,0,0,0,1,0,0,0,yes,525,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes,yes,yes,yes,yes,NA,6f15f49d-0a61-41e9-a68b-2ba3dc3a8c22
