"start","end","today","deviceid","date_survey","enumerator_id","select_one_organisation_name","org_name_other","governorate_ID","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","__version__","_id","_uuid","_submission_time","_validation_status","_index","district_name","governorate_name","country_name","country_ID"
2019-05-06 08:45:02,2019-05-06 08:47:45,"5/6/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Yaseen","SCI",NA,"YE25","YE2508","Almilah Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,150,150,"yes","yes",NA,500,500,"YE25","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",509,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54814417,"12d548bc-3355-4a09-9f72-704acbf2f1ab",2019-05-06 08:47:47,NA,278,"Al Milah","Lahj","Yemen","YE"
2019-05-05 08:30:35,2019-05-05 08:35:19,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Abdullah","SCI",NA,"YE17","YE1726","Alaman Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,500,500,"YE18","Wholesaler",3,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"road electrical",1,1,0,0,0,NA,"no","no","yes","yes","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54755370,"21d3deb4-76a1-4684-a938-a90d3170fe02",2019-05-05 08:35:22,NA,228,"Najrah","Hajjah","Yemen","YE"
2019-05-05 12:19:08,2019-05-05 12:25:50,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/23/2019","Abdullah","SCI",NA,"YE17","YE1724","Altoor Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,500,500,"YE18","Wholesaler",4,"Shortage_of_demand",0,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54772113,"77f33e78-37d7-4b3a-9ac6-eb9a2e97f767",2019-05-05 12:25:53,NA,241,"Bani Qa'is","Hajjah","Yemen","YE"
2019-05-05 12:39:12,2019-05-05 12:41:22,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/23/2019","Abdullah","SCI",NA,"YE17","YE1724","Altoor Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,130,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,500,500,"YE18","Wholesaler",4,"Shortage_of_demand",0,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54773275,"59c1300d-c483-4ecc-b962-b9d437f64acd",2019-05-05 12:41:25,NA,243,"Bani Qa'is","Hajjah","Yemen","YE"
2019-05-05 08:15:49,2019-05-05 08:19:13,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Abdullah","SCI",NA,"YE17","YE1726","Alaman Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,145,145,"yes","yes",NA,100,100,"yes","yes",NA,500,500,"YE18","Wholesaler",3,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"road electrical",1,1,0,0,0,NA,"no","no","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54754465,"4c6ae225-3f9f-46fa-892d-a4c01171304d",2019-05-05 08:19:16,NA,225,"Najrah","Hajjah","Yemen","YE"
2019-04-24 19:10:07,2019-04-24 19:16:42,"4/24/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Al Bereen","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Insecurity_and_instability",0,0,0,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no","Insecurity has become a major difficulty in Souq Al Bairain due to the presence of armed men and the tax they impose","v2ZtbFxdMLUeS6K3smMjSx",53882636,"3d468022-f267-4fb5-bed7-5a826a22a208",2019-04-24 19:16:45,NA,80,"Jabal Habashy","Taizz","Yemen","YE"
2019-04-23 21:28:14,2019-04-23 21:33:41,"4/24/2019","ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5","4/22/2019","?????","TYF",NA,"YE15","YE1508","Mafraq jabal habshi","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,70,70,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Transportation_issues Other_see_next_question",0,0,0,0,0,0,1,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",53774694,"0988434a-e4d5-4678-a669-5da13cdc36a0",2019-04-23 21:33:45,NA,51,"Jabal Habashy","Taizz","Yemen","YE"
2019-05-05 05:53:54,2019-05-05 05:55:58,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Eyman","SCI",NA,"YE15","YE1522","Alayen Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,110,110,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54747553,"cc6254cb-2c61-43af-8260-3f20908cf043",2019-05-05 05:55:51,NA,193,"Al Mawasit","Taizz","Yemen","YE"
2019-05-05 05:46:29,2019-05-05 05:49:37,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Eyman","SCI",NA,"YE15","YE1522","Alayen Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash Credit_debit_Card",1,0,1,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,110,110,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54747256,"12303755-6696-4884-b533-32c100250e6d",2019-05-05 05:49:32,NA,190,"Al Mawasit","Taizz","Yemen","YE"
2019-04-28 08:01:41,2019-04-28 08:06:50,"4/28/2019","ee.humanitarianresponse.info:EtvEJoFfiqnbid3N","4/21/2019","Najah","SI",NA,"YE15","YE1505","The public street","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,500,500,"YE15","Wholesaler",2,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54166097,"131dfc1c-a725-4ae4-9653-03e375e1ad8e",2019-04-28 08:06:55,NA,146,"Al  Mukha","Taizz","Yemen","YE"
2019-05-05 05:57:32,2019-05-05 05:59:26,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/21/2019","Eyman","SCI",NA,"YE15","YE1522","Alayen Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,110,110,"yes","yes",NA,500,500,"YE24","Wholesaler",1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"yes","dmg_infra_market move_restriction",1,0,0,1,0,0,NA,"electrical",0,1,0,0,0,NA,"no","no","yes","yes","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54747758,"31e6d625-e4de-41d0-b3aa-065ae08158a2",2019-05-05 05:59:20,NA,195,"Al Mawasit","Taizz","Yemen","YE"
2019-05-05 06:09:34,2019-05-05 06:11:11,"5/5/2019","ee.humanitarianresponse.info:WnOLuC21knpIED0l","4/22/2019","Eyman","SCI",NA,"YE15","YE1521","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,90,90,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,500,500,"YE24","Wholesaler",2,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"yes","dmg_infra_market dmg_infra_sorrounding",1,1,0,0,0,0,NA,"water",0,0,1,0,0,NA,"no","no","yes","no","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54748288,"61098fb0-dc18-413b-80e5-f2a93b63a096",2019-05-05 06:11:05,NA,202,"Al Ma'afer","Taizz","Yemen","YE"
2019-04-30 19:33:48,2019-04-30 19:39:12,"4/30/2019","ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS","4/28/2019","????","YSD",NA,"YE23","YE2301","Al Arah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE13",30,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,160,160,"yes","yes",NA,100,100,"yes","yes",NA,520,520,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,5,10,"yes",6500,10000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54435290,"624de729-1188-4159-b556-eee970d4ef46",2019-04-30 19:39:17,NA,177,"Hamdan","Sana'a","Yemen","YE"
2019-04-30 14:54:28,2019-04-30 15:23:56,"4/30/2019","ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS","4/20/2019","????","YSD",NA,"YE13","YE1310","Al Khamees","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,430,430,"YE13",30,"Price_inflation Liquidity_shortage Shortage_of_demand",1,1,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,70,70,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,520,520,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1200,8,10,"yes",8000,10000,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",505,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54404495,"9c08d45a-2fe4-4915-99b5-a380bb1809cd",2019-04-30 15:24:36,NA,160,"Bani Al Harith","Amanat Al Asimah","Yemen","YE"
2019-04-30 19:58:31,2019-04-30 20:05:32,"4/30/2019","ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS","4/29/2019","????","YSD",NA,"YE23","YE2302","Bait al washr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,450,450,"YE26",9,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,530,530,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1500,8,10,"yes",11000,15000,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",530,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","no","no",NA,"v2ZtbFxdMLUeS6K3smMjSx",54437332,"3046a75e-54d9-4403-88ea-879370257dfe",2019-04-30 20:05:43,NA,181,"Arhab","Sana'a","Yemen","YE"
2019-04-30 18:43:52,2019-04-30 18:49:54,"4/30/2019","ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS","4/28/2019","????","YSD",NA,"YE23","YE2304","Sarf","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE18",30,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,65,65,"yes","yes",NA,150,150,"yes","yes",NA,110,110,"yes","yes",NA,540,540,"YE13","Wholesaler",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,7,10,"yes",7000,10000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",520,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","yes","yes",NA,"v2ZtbFxdMLUeS6K3smMjSx",54431991,"8fef8a6b-7f0e-48f3-93ab-e5f449de2e71",2019-04-30 18:50:00,NA,170,"Bani Hushaysh","Sana'a","Yemen","YE"
2019-04-25 07:08:55,2019-04-25 07:22:27,"4/25/2019","ee.humanitarianresponse.info:MkBhW8z4emwKShDD","4/24/2019","Ahmed","NRC",NA,"YE18","YE1802","Alluheya","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,700,700,"yes","yes",NA,660,660,"YE18",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,300,150,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,550,550,"YE18","Vendor",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",4000,10,10,"no",NA,NA,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53913371,"4c5f3526-6cd4-435c-a7a1-d33f1b67d853",2019-04-25 07:22:30,NA,86,"Alluheyah","Al Hudaydah","Yemen","YE"
2019-04-25 06:57:30,2019-04-25 07:08:53,"4/25/2019","ee.humanitarianresponse.info:MkBhW8z4emwKShDD","4/23/2019","Ahmed","NRC",NA,"YE18","YE1802","Alluheya","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,660,660,"yes","yes",NA,660,660,"YE18",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,300,150,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,550,550,"YE18","Vendor",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",4000,10,10,"no",NA,NA,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","v2ZtbFxdMLUeS6K3smMjSx",53912102,"18dbcd93-fb3a-4329-a8fe-d80bebaa6584",2019-04-25 07:08:57,NA,85,"Alluheyah","Al Hudaydah","Yemen","YE"
