"date_survey","country_name","country_ID","governorate_name","governorate_ID","district_name","district_ID","market_name","type_area","fuel_prices","cash_feasibility_fuel","cash_feasibility_fuel/Cash","cash_feasibility_fuel/Mobile_money","cash_feasibility_fuel/Credit_debit_Card","cash_feasibility_fuel/Prepaid_cards","cash_feasibility_fuel/Credit","cash_feasibility_fuel/Vouchers","cash_feasibility_fuel/Bartering","cash_feasibility_fuel/Other","cash_feasibility_fuel/Do_not_know","Other_cash_feasibility_fuel","sell_petrol","quantity_1L_petrol","quantity_other_petrol","price_petrol","calc_price_petrol","sell_diesel","quantity_1L_diesel","quantity_other_diesel","price_diesel","calc_price_diesel","fuel_gov_origin","fuel_restock_days_min","fuel_constraints_multiple","fuel_constraints_multiple/Price_inflation","fuel_constraints_multiple/Liquidity_shortage","fuel_constraints_multiple/Shortage_of_demand","fuel_constraints_multiple/Insecurity_and_instability","fuel_constraints_multiple/Supply_shortage","fuel_constraints_multiple/Government_regulations","fuel_constraints_multiple/Transportation_issues","fuel_constraints_multiple/Other_see_next_question","fuel_constraints_multiple/Do_not_know","fuel_constraints_multiple/No_constraints","fuel_constraints_multiple/Vendor_did_not_answer","wash_prices","cash_feasibility_wash","cash_feasibility_wash/Cash","cash_feasibility_wash/Mobile_money","cash_feasibility_wash/Credit_debit_Card","cash_feasibility_wash/Prepaid_cards","cash_feasibility_wash/Credit","cash_feasibility_wash/Vouchers","cash_feasibility_wash/Bartering","cash_feasibility_wash/Other","cash_feasibility_wash/Do_not_know","Other_cash_feasibility_wash","sell_bottled_water","quantity_0.75L","bottled_quantity_other","price_bottled_water","calc_price_bottled_water","sell_treated_water","quantity_10L","treated_quantity_other","price_treated_water","calc_price_treated_water","sell_soap","quantity_1bar","soap_quantity_other","price_soap","calc_price_soap","sell_laundry_powder","quantity_100g","laundry_quantity_other","price_laundry_powder","calc_price_laundry","sell_sanitary_napkins","quantity_10units","napkins_quantity_other","price_sanitary_napkins","calc_price_sanitary","wash_gov_origin","wash_type_supplier","wash_restock_days_min","wash_constraints_multiple","wash_constraints_multiple/Price_inflation","wash_constraints_multiple/Liquidity_shortage","wash_constraints_multiple/Shortage_of_demand","wash_constraints_multiple/Insecurity_and_instability","wash_constraints_multiple/Supply_shortage","wash_constraints_multiple/Government_regulations","wash_constraints_multiple/Transportation_issues","wash_constraints_multiple/Other_see_next_question","wash_constraints_multiple/Do_not_know","wash_constraints_multiple/No_constraints","wash_constraints_multiple/Vendor_did_not_answer","water_trucking_prices","cash_feasibility_water_trucking","cash_feasibility_water_trucking/Cash","cash_feasibility_water_trucking/Mobile_money","cash_feasibility_water_trucking/Credit_debit_Card","cash_feasibility_water_trucking/Prepaid_cards","cash_feasibility_water_trucking/Credit","cash_feasibility_water_trucking/Vouchers","cash_feasibility_water_trucking/Bartering","cash_feasibility_water_trucking/Other","cash_feasibility_water_trucking/Do_not_know","Other_cash_feasibility_water_trucking","capacity_truck","type_owner","type_water","water_chlorinated","cost_cubic_meter","location_source","distance_travelled","distance_price","additional_cost_5","additional_cost_10","constraints_multiple","constraints_multiple/Price_inflation","constraints_multiple/Liquidity_shortage","constraints_multiple/Shortage_of_demand","constraints_multiple/Insecurity_and_instability","constraints_multiple/Supply_shortage","constraints_multiple/Government_regulations","constraints_multiple/Transportation_issues","constraints_multiple/Other_see_next_question","constraints_multiple/Do_not_know","constraints_multiple/No_constraints","constraints_multiple/Vendor_did_not_answer","exchange_rate","exchange_rate_result","mrk_supply_routes","mrk_supply_issues","mrk_supply_issues/dmg_infra_market","mrk_supply_issues/dmg_infra_sorrounding","mrk_supply_issues/dmg_storage","mrk_supply_issues/move_restriction","mrk_supply_issues/other","mrk_supply_issues/did_not_answer","mrk_supply_issues_other","mrk_dmg_infra","mrk_dmg_infra/road","mrk_dmg_infra/electrical","mrk_dmg_infra/water","mrk_dmg_infra/communication","mrk_dmg_infra/other","mrk_dmg_infra_other","mrk_increse_fuel_50","mrk_increse_fuel_100","mrk_increse_WASH_50","mrk_increse_WASH_100","mrk_increse_water_50","mrk_increse_water_100","further_comments","_uuid"
"4/23/2019","Yemen","YE","Hajjah","YE17","Bani Qa'is","YE1724","Altoor Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,130,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,500,500,"YE18","Wholesaler",4,"Shortage_of_demand",0,0,1,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","no",NA,"59c1300d-c483-4ecc-b962-b9d437f64acd"
"4/22/2019","Yemen","YE","Hajjah","YE17","Najrah","YE1726","Alaman Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,145,145,"yes","yes",NA,100,100,"yes","yes",NA,500,500,"YE18","Wholesaler",3,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",505,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"road electrical",1,1,0,0,0,NA,"no","no","yes","yes","yes","yes",NA,"4c6ae225-3f9f-46fa-892d-a4c01171304d"
"4/21/2019","Yemen","YE","Hajjah","YE17","Ku'aydinah","YE1722","Alkhamish Market","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,120,120,"yes","yes",NA,120,120,"yes","yes",NA,120,120,"yes","yes",NA,500,500,"YE18","Wholesaler",1,"Price_inflation Supply_shortage Transportation_issues",1,0,0,0,1,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",490,"yes","dmg_infra_sorrounding",0,1,0,0,0,0,NA,"road water communication",1,0,1,1,0,NA,"yes","no","yes","yes","yes","yes",NA,"57c8cc56-a040-4ea1-91c8-aa53856a3380"
"4/22/2019","Yemen","YE","Hajjah","YE17","Ku'aydinah","YE1722","Center Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"no",NA,NA,NA,NA,"yes","yes",NA,80,80,"yes","yes",NA,130,130,"yes","yes",NA,500,500,"YE18","Wholesaler",1,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",490,"yes","dmg_infra_market",1,0,0,0,0,0,NA,"road electrical water communication",1,1,1,1,0,NA,"yes","no","yes","yes","yes","no",NA,"c07fdeec-9cdb-4908-bfb7-df66f9352b94"
"4/22/2019","Yemen","YE","Taizz","YE15","Jabal Habashy","YE1508","Al Bereen","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,150,150,"yes","yes",NA,80,80,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Insecurity_and_instability",0,0,0,1,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no","Insecurity has become a major difficulty in Souq Al Bairain due to the presence of armed men and the tax they impose","3d468022-f267-4fb5-bed7-5a826a22a208"
"4/22/2019","Yemen","YE","Taizz","YE15","Jabal Habashy","YE1508","Mafraq jabal habshi","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,70,70,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Transportation_issues Other_see_next_question",0,0,0,0,0,0,1,1,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"0988434a-e4d5-4678-a669-5da13cdc36a0"
"4/21/2019","Yemen","YE","Taizz","YE15","Al Mawasit","YE1522","Alayen Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,110,110,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"cc6254cb-2c61-43af-8260-3f20908cf043"
"4/21/2019","Yemen","YE","Taizz","YE15","Al Mawasit","YE1522","Alayen Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash Credit_debit_Card",1,0,1,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,110,110,"yes","yes",NA,500,500,"YE15","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","no","no",NA,"12303755-6696-4884-b533-32c100250e6d"
"4/21/2019","Yemen","YE","Taizz","YE15","Al  Mukha","YE1505","The public street","Urban","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes","yes",NA,120,120,"yes","yes",NA,100,100,"yes","yes",NA,500,500,"YE15","Wholesaler",2,"Supply_shortage",0,0,0,0,1,0,0,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes",NA,"131dfc1c-a725-4ae4-9653-03e375e1ad8e"
"4/21/2019","Yemen","YE","Taizz","YE15","Al Mawasit","YE1522","Alayen Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,110,110,"yes","yes",NA,500,500,"YE24","Wholesaler",1,"Price_inflation Transportation_issues",1,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"yes","dmg_infra_market move_restriction",1,0,0,1,0,0,NA,"electrical",0,1,0,0,0,NA,"no","no","yes","yes","no","no",NA,"31e6d625-e4de-41d0-b3aa-065ae08158a2"
"4/22/2019","Yemen","YE","Taizz","YE15","Al Ma'afer","YE1521","Alnemsha Market","Rural","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,90,90,"yes","yes",NA,100,100,"yes","yes",NA,120,120,"yes","yes",NA,500,500,"YE24","Wholesaler",2,"Transportation_issues",0,0,0,0,0,0,1,0,0,0,0,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,"yes","dmg_infra_market dmg_infra_sorrounding",1,1,0,0,0,0,NA,"water",0,0,1,0,0,NA,"no","no","yes","no","yes","no",NA,"61098fb0-dc18-413b-80e5-f2a93b63a096"
"4/28/2019","Yemen","YE","Sana'a","YE23","Hamdan","YE2301","Al Arah","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE13",30,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,160,160,"yes","yes",NA,100,100,"yes","yes",NA,520,520,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,5,10,"yes",6500,10000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"no",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","yes","yes",NA,"624de729-1188-4159-b556-eee970d4ef46"
"4/20/2019","Yemen","YE","Amanat Al Asimah","YE13","Bani Al Harith","YE1310","Al Khamees","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"no",NA,NA,NA,NA,"yes","yes",NA,430,430,"YE13",30,"Price_inflation Liquidity_shortage Shortage_of_demand",1,1,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,70,70,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,520,520,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1200,8,10,"yes",8000,10000,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",505,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","yes","yes","no",NA,"9c08d45a-2fe4-4915-99b5-a380bb1809cd"
"4/29/2019","Yemen","YE","Sana'a","YE23","Arhab","YE2302","Bait al washr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,450,450,"YE26",9,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,530,530,"YE13","Wholesaler",1,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1500,8,10,"yes",11000,15000,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",530,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","no","no",NA,"3046a75e-54d9-4403-88ea-879370257dfe"
"4/28/2019","Yemen","YE","Sana'a","YE23","Bani Hushaysh","YE2304","Sarf","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,365,365,"yes","yes",NA,430,430,"YE18",30,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","yes",NA,65,65,"yes","yes",NA,150,150,"yes","yes",NA,110,110,"yes","yes",NA,540,540,"YE13","Wholesaler",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1000,7,10,"yes",7000,10000,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes",520,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","no","yes","yes",NA,"8fef8a6b-7f0e-48f3-93ab-e5f449de2e71"
"4/24/2019","Yemen","YE","Al Hudaydah","YE18","Alluheyah","YE1802","Alluheya","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,700,700,"yes","yes",NA,660,660,"YE18",7,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,300,150,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,550,550,"YE18","Vendor",5,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",4000,10,10,"no",NA,NA,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","4c5f3526-6cd4-435c-a7a1-d33f1b67d853"
"4/23/2019","Yemen","YE","Al Hudaydah","YE18","Alluheyah","YE1802","Alluheya","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,660,660,"yes","yes",NA,660,660,"YE18",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","no",20,300,150,"yes","yes",NA,150,150,"yes","yes",NA,120,120,"yes","yes",NA,550,550,"YE18","Vendor",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",4000,10,10,"no",NA,NA,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","18dbcd93-fb3a-4329-a8fe-d80bebaa6584"
"4/18/2019","Yemen","YE","Sana'a","YE23","Bani Matar","YE2307","Mutnah","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,700,700,"yes","yes",NA,600,600,"YE18",7,"Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,1,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,130,130,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,150,150,"yes","yes",NA,550,550,"YE13","Vendor",7,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues",1,1,0,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",4500,6,9,"yes",6000,9000,"Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues",1,1,1,0,1,0,1,0,0,0,0,"yes",530,"yes","dmg_infra_market move_restriction",1,0,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"60128ed1-e2af-4225-8cc4-5a998c7e70e5"
"4/19/2019","Yemen","YE","Sa'ada","YE22","Saqayn","YE2209","Saqeen","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,650,650,"yes","yes",NA,600,600,"YE18",9,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues",1,0,1,1,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,100,100,"yes","yes",NA,160,160,"yes","yes",NA,550,550,"YE13","Vendor",8,"Price_inflation Shortage_of_demand Supply_shortage Transportation_issues",1,0,1,0,1,0,1,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,4,"Private","Pumping_Station_or_Borehole","no",3600,4,7,"yes",5500,10000,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues",1,1,0,1,1,0,1,0,0,0,0,"yes",520,"yes","dmg_infra_market dmg_infra_sorrounding move_restriction",1,1,0,1,0,0,NA,"road electrical water",1,1,1,0,0,NA,"no","no","no","no","no","no",NA,"e44d958b-42f1-4dcb-85bb-38c65c7e9057"
"4/22/2019","Yemen","YE","Taizz","YE15","Dimnat Khadir","YE1512","Al Rahidah market","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,440,440,"yes","yes",NA,450,450,"Do_not_know",NA,"No_constraints",0,0,0,0,0,0,0,0,0,1,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,120,120,"yes","yes",NA,90,90,"yes","no",125,300,192,"yes","yes",NA,120,120,"yes","yes",NA,550,550,"YE15","Wholesaler",NA,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",2000,1,6,"no",NA,NA,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",515,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"765d654c-3715-4a91-a1a0-5949020dbaa3"
"4/23/2019","Yemen","YE","Taizz","YE15","At Ta'iziyah","YE1520","??? ??????","Urban","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,440,440,"yes","yes",NA,450,450,"YE30",5,"Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage",1,1,0,1,1,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,150,150,"yes","yes",NA,100,100,"yes","yes",NA,180,180,"yes","yes",NA,130,130,"yes","yes",NA,550,550,"YE15","Wholesaler",7,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,3,"Private","Pumping_Station_or_Borehole","no",2300,3,8,"no",NA,NA,"Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage",1,0,1,1,1,0,0,0,0,0,0,"yes",515,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","yes","no","yes","no",NA,"8ea9377b-f00c-41ed-a732-2e7480518157"
"4/29/2019","Yemen","YE","Sana'a","YE23","Arhab","YE2302","Bait al washr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,370,370,"yes","yes",NA,450,450,"YE13",30,"Price_inflation Liquidity_shortage Shortage_of_demand",1,1,1,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"no",NA,NA,NA,NA,"yes","yes",NA,170,170,"yes","yes",NA,120,120,"yes","yes",NA,550,550,"YE13","Wholesaler",1,"Price_inflation Liquidity_shortage",1,1,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,6,"Private","Pumping_Station_or_Borehole","no",1500,8,10,"yes",11000,15000,"Price_inflation Shortage_of_demand",1,0,1,0,0,0,0,0,0,0,0,"yes",530,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","no","yes","no","no","no",NA,"ec1a741c-66a9-4eac-8347-bcd5b5145b2e"
"4/21/2019","Yemen","YE","Hajjah","YE17","Qafl Shamer","YE1713","Shamr","Rural","yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,650,650,"yes","yes",NA,440,440,"YE18",4,"Price_inflation Insecurity_and_instability Government_regulations",1,0,0,1,0,1,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,"yes","yes",NA,100,100,"yes","no",20,300,150,"yes","yes",NA,130,130,"yes","no",700,600,86,"yes","yes",NA,550,550,"YE18","Vendor",4,"Price_inflation",1,0,0,0,0,0,0,0,0,0,0,"yes","Cash",1,0,0,0,0,0,0,0,0,NA,5,"Private","Pumping_Station_or_Borehole","no",3000,8,8,"no",NA,NA,"Price_inflation Insecurity_and_instability",1,0,0,1,0,0,0,0,0,0,0,"yes",510,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes","yes","yes","yes","yes","None","78465aaa-beeb-4c5b-9ffc-99e847f352c9"
