Date,country_ID,country_name,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,_uuid
2019-04-02,YE,Yemen,YE15,Taizz,YE1522,Al Mawasit,Alayin Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE23,Vendor,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,yes,no,,a14813af-b257-40cb-b53b-668750d12954
2019-03-21,YE,Yemen,YE11,Ibb,YE1102,Yarim,Al-Da'ari -Gawlat Sanad,Urban,yes,Cash Credit debit,1,0,1,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price Inflation Shortage of Demand Transportation Issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash Other,1,0,0,0,1,0,0,1,0,,yes,yes,,120,120,,,yes,no,20,200,100,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE11,Wholesaler,14,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2.3,Private,Pumping Station or Borehole,no,1000,,1,5,yes,2000,,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,575,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,,6401e6fc-c3ac-4878-8b02-1398b6a39f44
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1000,2,,15,yes,6000,8000,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,072c7ec8-0753-4a16-979d-4ff7b35abe60
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,5,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,6e00b8a7-7707-40dc-b7aa-ebe75ee5c4fc
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,600,600,,,YE24,Wholesaler,5,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,1802ccbe-43b2-40d8-bea9-47a22776b107
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,375,375,,,YE24,5,Price_inflation Supply_shortage Other_see_next_question,1,0,0,0,1,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,82593ce5-6fbe-4455-978d-0533866c79d3
2019-04-02,YE,Yemen,YE25,Lahj,YE2515,Tuban,Alfayoosh Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,600,600,,,YE24,Wholesaler,6,Price_inflation Other_see_next_question,1,0,0,0,0,0,0,1,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,1980859a-66d1-44a3-aa7b-2dd6f4d854e8
2019-03-23,YE,Yemen,YE11,Ibb,YE1109,Hazm Al Udayn,Al-Hazm Markiz Al-Muderyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,7,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Other,1,0,0,0,1,0,0,1,0,,yes,yes,,130,130,,,yes,no,20,200,100,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,700,700,,,YE11,Wholesaler,7,No Constraints,0,0,0,0,0,0,0,0,0,1,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,"For water trucking, residents of the area do not depend on them because they have a water project and water pipes to their homes for nominal prices.",57885816-45dc-4070-926d-292ec2cf0422
2019-03-23,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Al-kamb,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,7500,375,,,yes,no,20,8600,430,,,YE11,5,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,5,160,320,,,yes,yes,,120,120,,,yes,yes,,110,110,,,yes,yes,,550,550,,,YE11,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3200,1,,7,yes,2500,5000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,600,,yes,dmg_storage move_restriction,0,0,1,1,0,0,,,,,,,,,no,no,no,no,no,no,,8c8e1ca1-d0ee-4217-b34c-b0bc6627d13a
2019-03-23,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Al-kamb,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,7500,375,,,yes,no,20,8600,430,,,YE11,8,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,no,5,170,340,,,yes,yes,,130,130,,,yes,yes,,120,120,,,yes,yes,,570,570,,,YE11,Wholesaler,4,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3200,1,,3,yes,2500,5000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,590,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,no,no,no,no,,d98db413-1091-4fae-8429-ae9dee22cf25
2019-03-23,YE,Yemen,YE20,Dhamar,YE2007,Wusab As Safil,Al-kamb,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,7500,375,,,yes,no,20,8600,430,,,YE11,7,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,110,,,yes,no,5,160,320,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,450,450,,,YE11,Wholesaler,6,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,3200,1,,8,yes,2500,5000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,600,,yes,dmg_storage move_restriction,0,0,1,1,0,0,,,,,,,,,no,no,no,no,no,no,,a346cb95-3f5d-4c89-89d3-d4f0ca8b6453
2019-03-22,YE,Yemen,YE11,Ibb,YE1102,Yarim,Al-Khashbah,Urban,yes,Cash Credit debit,1,0,1,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE18,12,Price Inflation Shortage of Demand Transportation Issues,1,0,1,0,0,0,1,0,0,0,0,,yes,Cash Other,1,0,0,0,1,0,0,1,0,,yes,yes,,120,120,,,yes,no,20,200,100,,,yes,yes,,150,150,,,yes,yes,,80,80,,,yes,yes,,500,500,,,YE11,Wholesaler,30,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping Station or Borehole,no,1200,,1,5,yes,2500,,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,yes,578,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,no,,d4e726bc-9fb7-42ca-a50e-c836f74a3aaa
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,380,380,,,YE18,3,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,20,200,100,,,yes,yes,,130,130,,,yes,no,110,100,91,,,yes,yes,,700,700,,,YE18,Vendor,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2500,5,,5,no,,,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,7ff2e416-9c8f-4dfa-b806-563380873b62
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,390,390,,,YE18,4,Shortage_of_demand Insecurity_and_instability Government_regulations Transportation_issues,0,0,1,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,20,200,100,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,700,700,,,YE18,Vendor,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2500,5,,5,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,573,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,99bd1b6a-a541-49ff-9b77-dc1427bef045
2019-03-25,YE,Yemen,YE18,Al Hudaydah,YE1802,Alluheyah,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,390,390,,,YE18,5,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,no,20,200,100,,,yes,yes,,150,150,,,yes,no,110,100,91,,,yes,yes,,650,650,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,2500,4,,4,no,,,Insecurity_and_instability Supply_shortage Transportation_issues,0,0,0,1,1,0,1,0,0,0,0,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,53386f80-56df-469f-a90d-4529cdf2869b
2019-03-25,YE,Yemen,YE22,Sa'ada,YE2215,Sa'adah,Almafraq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,430,430,,,YE16,25,Price Inflation Supply Shortage Government Regulations Transportation Issues,1,0,0,0,1,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,130,130,,,yes,yes,,500,500,,,YE23,Wholesaler,5,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping Station or Borehole,no,1100,,10,20,yes,250,500,Price Inflation Insecurity and Instability Supply Shortage Transportation Issues,1,0,0,1,1,0,1,0,0,0,0,yes,555,,yes,Vendor did not answer,0,0,0,0,0,1,,,,,,,,,no,no,no,no,no,no,,cd773b35-5262-4214-ba38-e4c035702ab8
2019-03-27,YE,Yemen,YE17,Hajjah,YE1715,Al Mahabishah,Almahabishah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,440,440,,,YE18,2,Insecurity_and_instability Government_regulations,0,0,0,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,no,20,170,85,,,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,700,700,,,YE17,Vendor,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,6500,25,,25,no,,,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,570,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,b470b60e-dc15-4277-82f4-163d4deed033
2019-03-23,YE,Yemen,YE11,Ibb,YE1117,Mudhaykhirah,Al-Mahatah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,450,450,,,YE18,1,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,75,75,,,yes,no,5,250,500,,,yes,yes,,133,133,,,yes,yes,,80,80,,,yes,yes,,460,460,,,YE11,Wholesaler,6,Price Inflation Transportation Issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,"For water trucking, residents of the area do not depend on them because they have a water project and water pipes to their homes and 1000YR for the cost of a water Unit.",588a4e03-be8b-494f-bf33-1e59871a7c2c
2019-03-24,YE,Yemen,YE11,Ibb,YE1117,Mudhaykhirah,Al-Mahfad Al-gawaleh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,450,450,,,YE18,1,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,no,5,250,500,,,yes,yes,,70,70,,,yes,yes,,70,70,,,yes,yes,,600,600,,,YE11,Wholesaler,2,Price Inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,584,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,"For water trucking, residents of the area do not depend on them because they have a water project and water pipes to their homes and 1000YR for one water Unit.",b527b559-1ce8-41ab-886b-98bd3dfb88d7
2019-04-02,YE,Yemen,YE25,Lahj,YE2508,Al Milah,Almilah Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,2000,3,,12,yes,7000,15000,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,589,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,11784014-7287-4e04-9bf9-8370030d990d
2019-04-02,YE,Yemen,YE25,Lahj,YE2508,Al Milah,Almilah Market,Rural,yes,Cash Credit_debit_Card,1,0,1,0,0,0,0,0,0,,yes,yes,,325,325,,,yes,yes,,375,375,,,YE19,4,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,589,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,5c02d247-8e79-4869-803f-cfcb30ccd34f
2019-04-02,YE,Yemen,YE25,Lahj,YE2508,Al Milah,Almilah Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,no,110,130,118,,,yes,yes,,550,550,,,YE25,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,589,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,a5faa9ed-ec49-4568-bd22-5d8ee26a9f22
2019-04-02,YE,Yemen,YE18,Al Hudaydah,YE1817,Bayt Al Faqiah,Almuror Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Treatment_Station,no,2000,1,,15,yes,8000,10000,Other_see_next_question,0,0,0,0,0,0,0,1,0,0,0,yes,525,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,6f15f49d-0a61-41e9-a68b-2ba3dc3a8c22
2019-04-02,YE,Yemen,YE18,Al Hudaydah,YE1817,Bayt Al Faqiah,Almuror Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,no,,,,,,,YE18,3,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,91289922-3095-4930-be62-262bfeaaf187
2019-04-02,YE,Yemen,YE18,Al Hudaydah,YE1817,Bayt Al Faqiah,Almuror Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,60,60,,,yes,yes,,100,100,,,yes,no,110,120,109,,,yes,yes,,350,350,,,YE18,Wholesaler,5,Shortage_of_demand Transportation_issues,0,0,1,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,0dd3fd87-c206-4f3e-b73e-b7494eccc60a
2019-04-02,YE,Yemen,YE18,Al Hudaydah,YE1817,Bayt Al Faqiah,Almuror Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,375,375,,,no,,,,,,,YE18,5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,af8cbf5f-8b0b-486f-b7a3-60c5f004c8e0
2019-04-02,YE,Yemen,YE18,Al Hudaydah,YE1817,Bayt Al Faqiah,Almuror Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,95,95,,,yes,yes,,50,50,,,yes,yes,,100,100,,,yes,no,110,100,91,,,yes,yes,,350,350,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,245d9ce0-fc57-4df0-a71c-c6056d984c1b
2019-04-02,YE,Yemen,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,600,2,,30,yes,16000,28000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,yes,The prices of the water trucking are high because it is the only market that provides this service.,a2d75425-6379-4eb1-bb32-85e26e31c090
2019-04-02,YE,Yemen,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,yes,yes,the market doesn't sell fuel.,a3abb117-a5dc-43e2-9616-c736efcef902
2019-04-02,YE,Yemen,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,200,200,,,no,,,,,,,yes,no,110,120,109,,,yes,yes,,500,500,,,YE24,Wholesaler,6,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,yes,No exchange shops at the market.,e59eb614-a4cc-4cb2-8726-f807ac767dd9
2019-04-02,YE,Yemen,YE15,Taizz,YE1521,Al Ma'afer,Alnemsha Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE24,6,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,588,,no,,,,,,,,,,,,,,,,yes,yes,yes,no,no,no,,76c55b9d-fdad-40fe-97c5-fad3baab2950
