row_id,start,end,today,deviceid,date_survey,enumerator_name,enumerator_name_EN,organisation_name,organisation_name_EN,governorate_name_en,governorate_ID,district_name_en,district_ID,market_name,market_name_EN,type_market,type_area,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,price_petrol_normalized,petrol_gov_origin_petrol,petrol_type_supplier,petrol_restock_days_min,petrol_restock_days_max,petrol_restock_days_average,petrol_constraints_multiple,Pet Inflation,Pet Liquidity,Pet Demand,Pet Insecurity,Pet Supply,Pet Govt,Pet Trans,Pet Other,Pet DNK,Pet None,Pet DNA,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,price_diesel_normalized,diesel_gov_origin,diesel_type_supplier,diesel_restock_days_min,diesel_restock_days_max,diesel_restock_days_average,diesel_constraints_multiple,Die Inflation,Die Liquidity,Die Demand,Die Insecurity,Die Supply,Die Govt,Die Trans,Die Other,Die DNK,Die None,Die DNA,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,price_bottled_water_normalized,bottled_gov_origin,bottled_type_supplier,bottled_restock_days_min,bottled_restock_days_max,bottled_restock_days_average,bottled_constraints_multiple,BW Inflation,BW Liquidity,BW Demand,BW Insecurity,BW Supply,BW Govt,BW Trans,BW Other,BW DNK,BW None,BW DNA,sell_treated_water,quantity_20L,treated_quantity_other,price_treated_water,price_treated_water_normalized,treated_gov_origin,treated_type_supplier,treated_restock_days_min,treated_restock_days_max,treated_restock_days_average,treated_constraints_multiple,TW Inflation,TW Liquidity,TW Demand,TW Insecurity,TW Supply,TW Govt,TW Trans,TW Other,TW DNK,TW None,TW DNA,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,price_soap_normalized,soap_gov_origin,soap_type_supplier,soap_restock_days_min,soap_restock_days_max,soap_restock_days_average,soap_constraints_multiple,Soap Inflation,Soap Liquidity,Soap Demand,Soap Insecurity,Soap Supply,Soap Govt,Soap Trans,Soap Other,Soap DNK,Soap None,Soap DNA,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,price_laundry_powder_normalized,laundry_gov_origin,laundry_type_supplier,laundry_restock_days_min,laundry_restock_days_max,laundry_restock_days_average,laundry_constraints_multiple,LP Inflation,LP Liquidity,LP Demand,LP Insecurity,LP Supply,LP Govt,LP Trans,LP Other,LP DNK,LP None,LP DNA,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,price_sanitary_napkins_normalized,napkins_gov_origin,napkins_type_supplier,napkins_restock_days_min,napkins_restock_days_max,napkins_restock_days_average,napkins_constraints_multiple,SN Inflation,SN Liquidity,SN Demand,SN Insecurity,SN Supply,SN Govt,SN Trans,SN Other,SN DNK,SN None,SN DNA,General further_comments,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,distance_price,additional_cost_10,additional_cost_20,additional_cost_30,constraints_multiple,WT Inflation,WT Liquidity,WT Demand,WT Insecurity,WT Supply,WT Govt,WT Trans,WT Other,WT DNK,WT None,WT DNA,further_comments
YE0079,2018-04-25T15:20:34.552+03:00,2018-04-25T15:25:13.765+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Al Wahdah,YE1306,????? ??????? ?????? ????????,Al-Mina Street,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,13,Wholesaler,1,2,1.5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,80,80,13,Wholesaler,1,2,1.5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,,400,400,13,Wholesaler,1,2,1.5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0080,2018-04-25T15:27:08.737+03:00,2018-04-25T15:31:59.976+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Al Wahdah,YE1306,????? ???? ??????? ?????? ????????,Al-Mina Street,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,80,80,13,Wholesaler,1,2,1.5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,120,96,13,Wholesaler,1,3,2,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,,60,60,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,300,300,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0081,2018-04-25T15:32:00.387+03:00,2018-04-25T15:38:40.282+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Al Wahdah,YE1306,??????? ???? ??? ???? ??????,Jamal Street,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,66,66,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,345,345,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,?????? ??? ?????? ?? ??? ?? ????? ??????? ?????,,,,,,,,,,,,,,,,,,,,,,,
YE0082,2018-04-25T15:41:09.576+03:00,2018-04-25T15:47:18.936+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Al Wahdah,YE1306,????? ???????? ?????? ?????????,Jihanah market,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,55,55,13,Wholesaler,2,4,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,90,72,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,45,45,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,325,325,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0083,2018-04-25T15:47:19.421+03:00,2018-04-25T15:52:14.290+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Al Wahdah,YE1306,??? ??? ????????? ????????,Jihanah Market,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,45,45,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,90,72,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,50,50,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,140,140,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0085,2018-04-25T11:55:39.673+03:00,2018-04-25T12:02:09.184+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-22,????? ??????,Shayma Al Faqeeh,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Bani Al Harith,YE1310,????? ???????,Alnishma,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,50,50,13,Wholesaler,1,2,1.5,Price_inflation Supply_shortage Government_regulations,1,0,0,0,1,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,13,Wholesaler,1,3,2,Price_inflation Supply_shortage Government_regulations,1,0,0,0,1,1,0,0,0,0,0,yes,yes,,60,60,23,Wholesaler,1,4,2.5,Price_inflation Supply_shortage Government_regulations,1,0,0,0,1,1,0,0,0,0,0,yes,yes,,350,350,23,Wholesaler,1,5,3,Price_inflation Supply_shortage Government_regulations,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0105,2018-04-26T10:44:13.662+03:00,2018-04-26T10:49:22.331+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Assafiyah,YE1304,????? ???? ??????? ??????,Alqaeda,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,55,55,13,Wholesaler,1,4,2.5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,85,68,13,Wholesaler,1,6,3.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,55,55,13,Wholesaler,2,5,3.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,330,330,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0106,2018-04-26T10:56:28.165+03:00,2018-04-26T11:02:50.691+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Assafiyah,YE1304,??? ?????? ?????? ??????,Sha'ara,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,55,55,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0107,2018-04-26T11:02:51.619+03:00,2018-04-26T11:08:06.422+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Assafiyah,YE1304,????? ??? ??? ???????,Sha'ara,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,50,50,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,13,Wholesaler,1,6,3.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,350,350,13,Wholesaler,2,6,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0108,2018-04-26T11:08:07.052+03:00,2018-04-26T11:13:35.463+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-24,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,???? ????,Sha'ara,Other,Urban,yes,yes,,350,350,18,Wholesaler,3,9,6,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,,350,350,18,Wholesaler,3,9,6,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0109,2018-04-26T11:13:35.933+03:00,2018-04-26T11:18:01.908+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-24,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,??????? ??????,Sana'a Al Qadeemah,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,80,80,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,400,400,13,,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0110,2018-04-26T11:18:02.647+03:00,2018-04-26T11:28:05.917+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,???? ???????,Sana'a Al Qadeemah,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,60,60,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,100,80,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,300,300,13,Wholesaler,1,6,3.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0111,2018-04-26T11:28:06.431+03:00,2018-04-26T11:30:57.620+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,???? ??????? ?????? ????????,Sana'a Al Qadeemah,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0112,2018-04-26T11:30:58.048+03:00,2018-04-26T11:33:38.482+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,???? ???????? ?????? ????????,Uzla Bani Shaddad Wadi Mallaha market,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,120,120,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0113,2018-04-26T11:33:39.123+03:00,2018-04-26T11:39:04.553+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,????? ??? ??????,Qafl Shamer,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,50,50,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,90,72,13,Wholesaler,1,3,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,300,300,13,Wholesaler,1,6,3.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0114,2018-04-26T11:57:22.131+03:00,2018-04-26T12:05:13.339+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,????? ???? ????,Qafl Shamer,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,50,50,13,Wholesaler,1,3,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,125,91,73,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,60,60,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,145,145,13,Wholesaler,1,5,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0115,2018-04-26T12:05:13.756+03:00,2018-04-26T12:10:39.476+03:00,2018-04-26,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Shuaub,YE1302,???? ??????? ?????? ????????,N/A,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0116,2018-04-25T12:47:10.016+03:00,2018-04-25T12:51:05.796+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,1970-01-22,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Azzal,YE1303,???? ???,N/A,Other,Urban,yes,yes,,360,360,13,Wholesaler,1,3,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,360,360,13,Wholesaler,1,3,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,??? ???? ??????? ?? ???? ????? ??????? ?????????? ?? ????? ???????,,,,,,,,,,,,,,,,,,,,,,,
YE0117,2018-04-25T12:51:28.004+03:00,2018-04-25T12:55:00.709+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-22,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Azzal,YE1303,???? ????? ?????? ????????,N/A,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,23,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0118,2018-04-25T12:55:33.426+03:00,2018-04-25T12:57:45.532+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-22,??? ??? ?????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Azzal,YE1303,???? ?????? ??? ?????? ????????,N/A,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,13,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0119,2018-04-25T15:05:57.014+03:00,2018-04-25T15:09:04.037+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-23,??? ????????? ????????,Raya Al Aryanie,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Al Wahdah,YE1306,???? ?????? ?????? ????????,N/A,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,100,100,23,Wholesaler,1,2,1.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0121,2018-04-25T11:13:28.476+03:00,2018-04-25T11:22:01.836+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-22,????? ??????,Shayma Al Faqeeh,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Bani Al Harith,YE1310,???? ?????,Amazon Station for treated water,Other,Urban,yes,yes,,350,350,18,Wholesaler,7,15,11,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,yes,yes,,350,350,18,Wholesaler,7,15,11,Price_inflation Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,0,0,1,1,1,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YE0122,2018-04-25T14:25:47.767+03:00,2018-04-25T14:35:24.655+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-22,????? ??????,Shayma Al Faqeeh,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Maain,YE1308,??????? ??????? ??????,Al Banafsaj for treated water,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,5,35,,13,Wholesaler,1,2,1.5,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,yes,yes,125,55,44,23,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,55,55,13,Wholesaler,1,4,2.5,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,330,330,13,Wholesaler,1,7,4,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0123,2018-04-25T14:40:18.282+03:00,2018-04-25T14:44:31.114+03:00,2018-04-25,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-22,????? ??????,Shayma Al Faqeeh,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Maain,YE1308,????? ???????? ??????,Al Redhwan station,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,43,43,13,Wholesaler,1,5,3,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,41,41,13,Wholesaler,2,6,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,yes,,332,332,13,Wholesaler,1,3,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0124,2018-05-10T21:21:44.867-04:00,2018-05-10T22:20:14.417-04:00,2018-05-10,ee.humanitarianresponse.info:twJxRZtJ4RxoDOdg,2018-04-25,Ali Abdulkareem,Ali Abdulkareem,(CYF Organization) Creative Youth Forum,(CYF Organization) Creative Youth Forum,Amanat Al Asimah,YE13,As Sabain,YE1305,Haddah St,Al Sharq station,Other,Rural,yes,yes,,360,360,13,Wholesaler,2,7,4.5,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,350,350,13,Wholesaler,2,7,4.5,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,yes,yes,,80,80,13,Vendor,1,2,1.5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,no,,200,200,13,Vendor,1,2,1.5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,yes,80,100,125,13,Wholesaler,1,2,1.5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,no,120,70,70,13,Wholesaler,1,2,1.5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,yes,,350,350,13,Wholesaler,1,2,1.5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
YE0124,2018-04-24T20:41:31.668+03:00,2018-04-24T21:06:42.427+03:00,2018-04-24,ee.humanitarianresponse.info:HgjRJik8bhhBqH7r,2018-04-21,????? ??????,Shayma Al Faqeeh,????? ??????? ?????????,SDF,Amanat Al Asimah,YE13,Aththaorah,YE1309,??????? ????? ??????,Al-Qashibi station,Other,Urban,no,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,,70,70,23,Wholesaler,1,7,4,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,yes,yes,1,80,80,23,Wholesaler,1,7,4,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,yes,yes,,60,60,23,Wholesaler,1,2,1.5,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,yes,yes,,370,370,23,Wholesaler,1,7,4,Price_inflation Government_regulations Transportation_issues,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
