start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,governorate_name,district_ID,district_name,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_diesel_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_uuid,_submission_time,_index
2019-01-21T16:01:33.513+03:00,2019-01-21T16:10:29.888+03:00,2019-01-21,ee.humanitarianresponse.info:r81S7ybaOHftfFj4,2019-01-21,?????,SI,,YE18,Al Hudaydah,YE1819,Hays,???,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,1900,95,95,,yes,yes,,100,NaN,100,,yes,no,5400,7000,103.7037037,103.7037037,,yes,no,5200,4700,90.38461538,90.38461538,,yes,no,240,7800,325,325,,YE24,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,1cd32b6b-5aee-4a0f-8718-a8cc3e04906f,2019-01-21T13:11:06,25
2019-01-21T11:21:59.859+03:00,2019-01-21T11:33:22.917+03:00,2019-01-21,ee.humanitarianresponse.info:MkBhW8z4emwKShDD,2019-01-21,Abdoh,NRC,,YE17,Hajjah,YE1713,Qafl Shamer,Qufl Shamr,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,NaN,420,,yes,yes,,420,NaN,420,,YE18,5,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,150,NaN,150,,yes,yes,75,120,128,128,,yes,no,110,70,63.63636364,63.63636364,,yes,yes,,750,NaN,750,,YE17,Wholesaler,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3300,7,,10,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,520,,,7715f80e-b618-4f55-bb27-4e57d367f85c,2019-01-21T08:33:23,26
2019-01-23T20:29:23.543+03:00,2019-01-23T20:38:07.472+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,????,YSD,,YE23,Sana'a,YE2301,Hamdan,???,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,60,NaN,60,,yes,yes,75,130,138.6666667,138.6666667,,yes,yes,,100,NaN,100,,yes,yes,,450,NaN,450,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,800,5,,8,yes,6000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,833edb4c-4b28-4bf3-956f-ac733f2849db,2019-01-23T17:38:14,27
2019-01-23T20:31:11.805+03:00,2019-01-23T20:36:34.448+03:00,2019-01-23,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,2019-01-23,??? ?????? ???????,NFHD,,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,????? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,200,NaN,200,,yes,yes,75,140,149.3333333,149.3333333,,yes,yes,,100,NaN,100,,yes,yes,,430,NaN,430,,YE13,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,yes,1800,2,,3,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,900a3db7-23d7-4bdd-8c61-24f3393e32c5,2019-01-23T17:36:26,28
2019-01-23T20:06:25.628+03:00,2019-01-23T20:30:15.790+03:00,2019-01-23,ee.humanitarianresponse.info:Gn1kbJ9ZIBahbYEb,2019-01-23,??? ?????? ???????,NFHD,,YE13,Amanat Al Asimah,YE1309,Ath'thaorah,????? ?????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,Vendor_did_not_answer,3,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,250,NaN,250,,yes,yes,75,150,160,160,,yes,yes,,110,NaN,110,,yes,yes,,470,NaN,470,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,2,Private,Pumping_Station_or_Borehole,Do_not_know,1900,2,,2,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,550,,,3889e700-d857-4b71-a463-d2e6310254c8,2019-01-23T17:30:44,29
2019-01-23T20:22:39.409+03:00,2019-01-23T20:29:08.941+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-22,?????,YSD,,YE23,Sana'a,YE2304,Bani Hushaysh,???,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,6,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,110,NaN,110,,yes,yes,,75,NaN,75,,yes,yes,75,150,160,160,,yes,yes,,120,NaN,120,,yes,yes,,520,NaN,520,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,8000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,565,,,f5b0e698-eb68-4d60-b6ef-df6d14fc263e,2019-01-23T17:29:17,30
2019-01-23T20:17:46.155+03:00,2019-01-23T20:22:30.753+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-22,?????,YSD,,YE23,Sana'a,YE2304,Bani Hushaysh,???,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,5,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,yes,yes,,70,NaN,70,,yes,yes,75,130,138.6666667,138.6666667,,yes,yes,,100,NaN,100,,yes,yes,,480,NaN,480,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,8000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,565,,,bcaf3ec3-41b4-4c9b-8160-ea6f5e1e0d87,2019-01-23T17:22:38,31
2019-01-23T20:07:54.053+03:00,2019-01-23T20:17:33.381+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-23,?????,YSD,,YE23,Sana'a,YE2304,Bani Hushaysh,???,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,60,NaN,60,,yes,yes,75,150,160,160,,yes,yes,,120,NaN,120,,yes,yes,,500,NaN,500,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,8000,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,565,,,ae3f9d68-50c3-43eb-a27a-63fa0086190a,2019-01-23T17:17:44,32
2019-01-24T15:41:08.719+03:00,2019-01-24T16:14:12.894+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,???? ?????????,ROC,,YE15,Taizz,YE1515,Al Wazi'iyah,?????? ?????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,NaN,460,,yes,yes,,460,NaN,460,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,yes,yes,,150,NaN,150,,yes,yes,100,130,104,104,,yes,yes,,160,NaN,160,,yes,yes,,600,NaN,600,,YE15,Wholesaler,1,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,3000,10,,20,yes,25000,30000,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,548,,,e4dc89bc-9960-49a9-8573-0823fb0ed6f0,2019-01-24T13:14:17,33
2019-01-24T16:20:42.595+03:00,2019-01-24T16:22:19.170+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,????? ???? ?????? ????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,125,120,76.8,76.8,,yes,yes,,100,NaN,100,,yes,yes,,600,NaN,600,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,d337a060-9af1-43d3-93ae-9a1e24b576b2,2019-01-24T13:22:21,34
2019-01-24T16:18:06.379+03:00,2019-01-24T16:20:37.774+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,????? ??????? ????? ?????? ????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,125,100,64,64,,yes,yes,,100,NaN,100,,yes,yes,,550,NaN,550,,YE13,Wholesaler,10,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,4df7170f-d43a-42ac-b6fc-6509e09ca7dc,2019-01-24T13:20:42,35
2019-01-24T17:01:51.970+03:00,2019-01-24T17:12:31.431+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,????? ???????,ROC,,YE15,Taizz,YE1514,Ash Shamayatayn,??????? / ???? ???????,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,no,,,,,0,,yes,yes,100,100,80,80,,yes,yes,,100,NaN,100,,yes,yes,,500,NaN,500,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,560,,,b9613181-8ad0-471b-bef4-99ad5452fa21,2019-01-24T14:12:35,36
2019-01-24T16:02:51.800+03:00,2019-01-24T16:04:33.492+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,???? ???? ?????? ???????? ???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,425,,yes,yes,,425,NaN,425,,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,8303d0b3-916a-4022-a7c5-9281bca86646,2019-01-24T13:04:35,37
2019-01-24T16:36:38.774+03:00,2019-01-24T17:01:50.083+03:00,2019-01-24,ee.humanitarianresponse.info:hToKhjLIVYCTdanp,2019-01-23,????? ???????,ROC,,YE15,Taizz,YE1514,Ash Shamayatayn,???????,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,,no,,,,,0,,yes,yes,100,150,120,120,,yes,yes,,100,NaN,100,,yes,yes,,700,NaN,700,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,,6886f439-57ee-4b7b-982a-51cf27bc3c99,2019-01-24T14:01:52,38
2019-01-24T16:27:20.806+03:00,2019-01-24T16:29:34.636+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,????? ??? ?????? ?????? ????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,125,120,76.8,76.8,,yes,yes,,100,NaN,100,,yes,yes,,500,NaN,500,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,89bb8f57-01e4-477a-bc59-2b470b935280,2019-01-24T13:29:38,39
2019-01-24T16:22:21.515+03:00,2019-01-24T16:27:16.087+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,???? ???????? ?????? ????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,0,,yes,yes,,90,NaN,90,,no,,,,,,,no,,,,,0,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,30d747f2-95d1-45f3-aba0-367734875fe9,2019-01-24T13:27:20,40
2019-01-24T16:04:35.864+03:00,2019-01-24T16:06:32.638+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,????? ??????? ?????? ?????? ????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,125,130,83.2,83.2,,yes,yes,,100,NaN,100,,yes,yes,,600,NaN,600,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,6dbc9ba1-8c90-4753-8b51-0b9b442f54ed,2019-01-24T13:06:35,41
2019-01-24T16:07:53.765+03:00,2019-01-24T16:18:02.126+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,????? ???? ???? ?????? ?????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,no,,,,,0,,yes,yes,125,120,76.8,76.8,,yes,yes,,100,NaN,100,,yes,yes,,600,NaN,600,,YE13,,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,49e4c17e-b009-47ac-a4eb-0c2f0166199c,2019-01-24T13:18:06,42
2019-01-24T16:06:35.069+03:00,2019-01-24T16:07:51.827+03:00,2019-01-24,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,2019-01-24,???,SDF,,YE13,Amanat Al Asimah,YE1302,Shu'aub,???? ??????? ?????? ????????,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,0,,yes,yes,,100,NaN,100,,no,,,,,,,no,,,,,0,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,545,,,8a946ef0-695b-4900-832c-199b38a556b4,2019-01-24T13:07:53,43
2019-01-27T12:55:46.083+03:00,2019-01-27T12:57:14.350+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-21,Abdullah,SCI,,YE17,Hajjah,YE1726,Najrah,Altoor Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,Do_not_know,1000,5,,10,yes,9000,14000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,530,,,941dd218-79ff-48ba-b59d-45475c4c4202,2019-01-27T09:50:47,44
2019-01-27T12:50:22.638+03:00,2019-01-27T12:52:49.307+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-21,Abdullah,SCI,,YE17,Hajjah,YE1726,Najrah,Alamaan Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,410,,yes,yes,,410,NaN,410,,YE18,10,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,,d473bb3e-ee51-4fee-8616-4e07d2b8bd3a,2019-01-27T09:46:24,45
2019-01-27T12:48:30.063+03:00,2019-01-27T12:50:21.286+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-20,Abdullah,SCI,,YE17,Hajjah,YE1724,Bani Qa'is,Altoor Market,Rural,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Public,Water_Spring,no,2000,1,,10,yes,8000,12000,Shortage_of_demand,0,0,1,0,0,0,0,0,0,0,0,yes,530,,,4f34ed0c-896f-42d6-9b60-649b6e38bee9,2019-01-27T09:43:54,46
2019-01-27T12:13:35.503+03:00,2019-01-27T12:45:18.072+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-20,Abdullah,SCI,,YE17,Hajjah,YE1724,Bani Qa'is,Altoor Market,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,410,,yes,yes,,410,NaN,410,,YE18,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,,1a12d0eb-145e-4f63-9312-6f5aabf96fac,2019-01-27T09:38:52,47
2019-01-27T12:09:24.148+03:00,2019-01-27T12:11:24.373+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Abdulqader,SCI,,YE24,Aden,YE2404,Al Buraiqeh,Ba Nafe'e New Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,275,NaN,310,,yes,yes,,310,NaN,310,,YE24,3,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,,,b624d5c8-bd76-4a0b-80ab-1d382941c7c4,2019-01-27T09:04:57,48
2019-01-27T12:02:26.652+03:00,2019-01-27T12:09:18.192+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Abdulqader,SCI,,YE24,Aden,YE2404,Al Buraiqeh,Ba Nafe'e New Market,Urban,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,3.5,Private,Water_Spring,no,4000,45,,,yes,14000,15000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,530,,,85b784b3-9a6e-49fe-a87b-6047dfce9980,2019-01-27T09:02:55,49
2019-01-27T11:49:17.806+03:00,2019-01-27T11:51:21.762+03:00,2019-01-27,ee.humanitarianresponse.info:cdvhTlHxEgLwjefh,2019-01-23,Abdulqader,SCI,,YE24,Aden,YE2404,Al Buraiqeh,Ba Nafe'e New Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,275,NaN,0,,no,,,,,0,,YE24,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,,5ec9753e-714b-4b1a-b3aa-2abb88ec8f79,2019-01-27T08:44:55,50
2019-01-23T19:44:50.366+03:00,2019-01-23T19:55:09.245+03:00,2019-01-23,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2019-01-22,?????,YSD,,YE23,Sana'a,YE2304,Bani Hushaysh,???????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,345,NaN,420,,yes,yes,,420,NaN,420,,YE18,7,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,100,,yes,yes,,70,NaN,70,,yes,yes,75,150,160,160,,yes,yes,,100,NaN,100,,yes,yes,,520,NaN,520,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Pumping_Station_or_Borehole,no,1300,6,,8,yes,11000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,568,,,b8ee90c7-5dd4-4299-b865-ccf4eeb2299c,2019-01-23T16:55:17,51
