start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2018-12-12T12:24:22.515+03:00,2018-12-12T12:31:28.024+03:00,2018-12-12,ee.humanitarianresponse.info:abJEBZoKfQTMnV1g,2018-12-15,????,SCI,,YE15,YE1522,?????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,NaN,,,yes,yes,,350,NaN,,,YE24,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,100,NaN,,,yes,yes,75,150,,,,yes,no,110,120,109.0909091,,,no,,,,,,,YE15,Wholesaler,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,490,,,v2ZtbFxdMLUeS6K3smMjSx,43301991,efa90dc1-bb10-49a7-b280-07e17359638d,2018-12-12T09:31:34,,21
2018-12-12T12:10:11.495+03:00,2018-12-12T13:44:35.968+03:00,2018-12-12,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,2018-12-11,Abdulsalam,SI,,YE18,YE1820,AlKawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,360,NaN,,,yes,yes,,360,NaN,,,YE24,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,yes,yes,,80,NaN,,,yes,yes,75,130,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE24,Wholesaler,15,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1333,2,,3,yes,0,500,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43308913,248cf880-e5e1-4abb-ba4d-0fd034a98d87,2018-12-12T10:44:45,,22
2018-12-12T13:44:45.310+03:00,2018-12-12T14:34:14.157+03:00,2018-12-12,ee.humanitarianresponse.info:1Woq1ozJuC9TfhjJ,2018-12-11,Mohammed,SI,,YE18,YE1820,AlKhawkha,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,340,NaN,,,no,,,,,,,YE24,10,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2100,105,,,no,,,,,,,yes,no,5400,8300,122.962963,,,yes,no,4800,4800,100,,,yes,no,240,7500,312.5,,,YE24,Wholesaler,1,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,2000,2,,5,yes,0,500,No_constraints,0,0,0,0,0,0,0,0,0,1,0,yes,450,,,v2ZtbFxdMLUeS6K3smMjSx,43316183,a42d5dd5-88ea-40ce-aa7d-d405f7200db9,2018-12-12T11:34:19,,23
2018-12-14T21:59:49.432+03:00,2018-12-14T22:30:45.388+03:00,2018-12-14,deviceid not found,2018-12-12,?????,YFCA,,YE20,YE2007,?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,9000,450,,,yes,no,20,10750,537.5,,,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43533591,64393dbe-a557-47a8-9aa3-5da4664566cf,2018-12-14T19:30:41,,24
2018-12-14T22:31:03.399+03:00,2018-12-14T22:32:22.601+03:00,2018-12-14,deviceid not found,2018-12-12,?????,YFCA,,YE20,YE2007,??????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,8799,439.95,,,yes,no,20,9700,485,,,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43533664,a87a28f1-b869-4fd9-ab8f-7c3b330a4201,2018-12-14T19:32:12,,25
2018-12-14T22:32:34.197+03:00,2018-12-14T22:33:47.885+03:00,2018-12-14,deviceid not found,2018-12-12,?????,YFCA,,YE20,YE2007,?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,20,8700,435,,,yes,no,20,9700,485,,,YE18,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43533758,f8aa855a-4916-4ba9-841a-90ba6ccaf68a,2018-12-14T19:33:30,,26
2018-12-14T22:33:52.328+03:00,2018-12-14T22:35:59.726+03:00,2018-12-14,deviceid not found,2018-12-12,?????,YFCA,,YE20,YE2007,?????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,5,200,400,,,yes,yes,80,110,,,,yes,yes,,140,NaN,,,yes,yes,,500,NaN,,,YE11,,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,520,,,v2ZtbFxdMLUeS6K3smMjSx,43533901,58198dab-d1e4-4554-883d-03a478678edb,2018-12-14T19:35:47,,27
2018-12-15T09:15:19.106+03:00,2018-12-15T09:17:29.184+03:00,2018-12-15,ee.humanitarianresponse.info:pcWpaGCCkegQ1ETk,2018-12-12,?????,YFCA,,YE20,YE2007,??????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,no,5,210,420,,,yes,yes,80,100,,,,yes,yes,,130,NaN,,,yes,yes,,650,NaN,,,YE11,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,530,,,v2ZtbFxdMLUeS6K3smMjSx,43556775,ec8a047a-5a14-42ee-adae-8ec7bec0ad41,2018-12-15T06:17:10,,28
2018-12-15T09:17:32.492+03:00,2018-12-15T09:19:14.698+03:00,2018-12-15,ee.humanitarianresponse.info:pcWpaGCCkegQ1ETk,2018-12-12,?????,YFCA,,YE20,YE2007,?????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,yes,no,5,200,400,,,yes,yes,80,120,,,,yes,yes,,130,NaN,,,yes,yes,,670,NaN,,,YE11,Wholesaler,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,520,,,v2ZtbFxdMLUeS6K3smMjSx,43556880,4f3bcdb6-75cd-4dd3-ba62-89bc8774dacd,2018-12-15T06:18:56,,29
2018-12-15T09:19:18.346+03:00,2018-12-15T09:21:00.805+03:00,2018-12-15,ee.humanitarianresponse.info:pcWpaGCCkegQ1ETk,2018-12-12,?????,YFCA,,YE20,YE2007,?????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Pumping_Station_or_Borehole,no,4500,3,,15,yes,6000,10000,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43556961,ca15e37b-bb7c-4dd8-9e88-7893c36140de,2018-12-15T06:20:40,,30
2018-12-15T09:21:02.713+03:00,2018-12-15T09:22:31.503+03:00,2018-12-15,ee.humanitarianresponse.info:pcWpaGCCkegQ1ETk,2018-12-12,?????,YFCA,,YE20,YE2007,??????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Pumping_Station_or_Borehole,no,4500,4,,20,yes,6500,10000,Price_inflation Liquidity_shortage Insecurity_and_instability,1,1,0,1,0,0,0,0,0,0,0,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43557028,e10ea06c-df2f-488c-b1b1-340b7ba601e0,2018-12-15T06:22:10,,31
2018-12-15T09:22:32.639+03:00,2018-12-15T09:24:06.436+03:00,2018-12-15,ee.humanitarianresponse.info:pcWpaGCCkegQ1ETk,2018-12-12,?????,YFCA,,YE20,YE2007,?????,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Pumping_Station_or_Borehole,no,4500,3,,3,yes,6000,11000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,no,,,,v2ZtbFxdMLUeS6K3smMjSx,43557076,731df4ec-0840-48d3-a8d1-a8909823f290,2018-12-15T06:23:45,,32
2018-12-15T11:12:50.008+03:00,2018-12-15T11:29:53.925+03:00,2018-12-15,ee.humanitarianresponse.info:GAbMOcbAHJRVwaFK,2018-12-10,????,OCFD,,YE22,YE2204,???,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,550,NaN,,,yes,yes,,550,NaN,,,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,NaN,,,no,,,,,,,yes,yes,70,130,,,,yes,yes,,120,NaN,,,yes,yes,,650,NaN,,,YE22,Wholesaler,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Water_Spring,no,2000,15,,50,yes,4000,8000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43562550,c71d6bc2-66e1-4f4a-90bc-9e9bdc256e3e,2018-12-15T08:29:57,,33
2018-12-15T11:29:57.712+03:00,2018-12-15T11:39:31.787+03:00,2018-12-15,ee.humanitarianresponse.info:GAbMOcbAHJRVwaFK,2018-12-10,????,OCFD,,YE22,YE2204,???,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,600,NaN,,,yes,yes,,570,NaN,,,YE22,9,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,70,170,,,,yes,yes,,140,NaN,,,yes,yes,,700,NaN,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,no,1200,5,,50,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43562853,c9c524e1-1aeb-47fd-a7aa-080ac20fcc62,2018-12-15T08:39:36,,34
2018-12-15T11:39:37.414+03:00,2018-12-15T12:01:39.679+03:00,2018-12-15,ee.humanitarianresponse.info:GAbMOcbAHJRVwaFK,2018-12-10,????,OCFD,,YE22,YE2204,???,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,650,NaN,,,yes,yes,,620,NaN,,,YE22,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,70,150,,,,yes,yes,,160,NaN,,,yes,yes,,750,NaN,,,YE22,Wholesaler,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,8,Private,Water_Spring,no,2500,10,,50,yes,4500,9000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43563846,77ff23d4-0c3d-4328-bc82-221080e93e17,2018-12-15T09:01:45,,35
2018-12-15T12:01:46.615+03:00,2018-12-15T12:42:56.958+03:00,2018-12-15,ee.humanitarianresponse.info:GAbMOcbAHJRVwaFK,2018-12-13,????,OCFD,,YE22,YE2203,?? ?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,,,yes,yes,,550,NaN,,,YE22,5,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,70,150,,,,yes,yes,,170,NaN,,,yes,yes,,550,NaN,,,YE22,Wholesaler,6,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Water_Spring,no,3000,75,,70,yes,3000,6000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43565490,47591570-513c-4e7e-9f88-f9a8212117ff,2018-12-15T09:43:01,,36
2018-12-15T12:43:02.060+03:00,2018-12-15T12:55:38.391+03:00,2018-12-15,ee.humanitarianresponse.info:GAbMOcbAHJRVwaFK,2018-12-13,????,OCFD,,YE22,YE2203,?? ?????,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,,,yes,yes,,600,NaN,,,YE22,7,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,70,170,,,,yes,yes,,200,NaN,,,yes,yes,,600,NaN,,,YE22,Wholesaler,8,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,no,4000,75,,70,yes,3500,7000,Price_inflation Liquidity_shortage Transportation_issues,1,1,0,0,0,0,1,0,0,0,0,yes,500,,,v2ZtbFxdMLUeS6K3smMjSx,43566057,de26681d-e8af-4ac8-a040-9ced114b7e88,2018-12-15T09:55:45,,37
2018-12-15T14:41:49.077+03:00,2018-12-15T14:50:11.811+03:00,2018-12-15,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-15,????,YSD,,YE13,YE1310,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,395,NaN,,,yes,yes,,450,NaN,,,YE18,6,Price_inflation Liquidity_shortage,1,1,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,60,NaN,,,yes,yes,75,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,7000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43571647,d0aa637f-19ff-4ff6-8bf0-8e72e7ea78b4,2018-12-15T11:50:16,,38
2018-12-15T14:50:16.432+03:00,2018-12-15T14:54:54.638+03:00,2018-12-15,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-15,????,YSD,,YE13,YE1310,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,450,NaN,,,YE18,7,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,60,NaN,,,yes,yes,75,150,,,,yes,yes,,120,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,7000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43571988,fc8050b4-319e-4d82-b3fc-587dfc1a1709,2018-12-15T11:54:58,,39
2018-12-15T14:54:58.518+03:00,2018-12-15T14:59:30.690+03:00,2018-12-15,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-15,????,YSD,,YE13,YE1310,???? ????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,450,NaN,,,YE18,6,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,130,,,,yes,yes,,100,NaN,,,yes,yes,,480,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,1000,5,,7,yes,7000,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43572341,44014d7a-2725-4d51-a627-85e07eb0d703,2018-12-15T11:59:35,,40
2018-12-15T19:08:25.067+03:00,2018-12-15T19:15:24.400+03:00,2018-12-15,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-15,????,YSD,,YE13,YE1310,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,450,NaN,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,150,,,,yes,yes,,120,NaN,,,yes,yes,,550,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1100,6,,8,yes,7500,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43585392,5fa98061-419f-43c3-b4bc-3985ea64d8e9,2018-12-15T16:15:30,,41
2018-12-15T19:15:30.224+03:00,2018-12-15T19:21:45.610+03:00,2018-12-15,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-15,????,YSD,,YE13,YE1310,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,435,NaN,,,yes,yes,,450,NaN,,,YE18,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,140,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1100,6,,8,yes,7500,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43585596,997f9fd8-ac58-4820-901e-eb6b102edfc5,2018-12-15T16:21:49,,42
2018-12-15T19:21:50.161+03:00,2018-12-15T19:26:29.467+03:00,2018-12-15,ee.humanitarianresponse.info:QnCuh6VnoxdxFZUS,2018-12-15,????,YSD,,YE13,YE1310,??????,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,450,NaN,,,yes,yes,,450,NaN,,,YE13,6,Price_inflation Liquidity_shortage Shortage_of_demand,1,1,1,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,yes,yes,,70,NaN,,,yes,yes,75,150,,,,yes,yes,,120,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1100,6,,8,yes,7500,,Price_inflation Shortage_of_demand,1,0,1,0,0,0,0,0,0,0,0,yes,480,,,v2ZtbFxdMLUeS6K3smMjSx,43585868,99e6142e-6bdc-4243-943c-1f4780752acd,2018-12-15T16:26:36,,43
2018-12-15T19:21:24.108+03:00,2018-12-15T19:33:12.011+03:00,2018-12-15,ee.humanitarianresponse.info:5IJWKe8I4JMjKHF5,2018-12-15,?????,TYF,,YE15,YE1509,???? ??? ????,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,400,NaN,,,yes,yes,,400,NaN,,,YE25,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,80,120,,,,yes,yes,,100,NaN,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,????? ???????? ?????? ?? ??? ????????? ???? ???? ?????? ???? ???? ??? ??? ??? ????? ??? ???? ??? ??? ?? ???? ??? ??????? ?? ???????.  ??? ????? ?????? ???????? ????? ?????? ??? ?? ????? ??? ???? 100 ???? ??? 10 ??? ??? ????? ???? ?? ????? ?50 ???? ??? 10 ???,v2ZtbFxdMLUeS6K3smMjSx,43586162,37c0e26c-7c0a-4edf-bc0a-4ad08303016e,2018-12-15T16:33:15,,44
