date_survey,enumerator_id,select_one_organisation_name,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,exchange_rate_result,_uuid
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,Al Dhal'e Station ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,NaN,400,yes,yes,,400,NaN,400,YE24,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,9729d849-c647-45ac-822a-f2b7d2abcbba
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,Al Widad,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,400,NaN,400,yes,yes,,375,NaN,375,YE24,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,76e864b5-8ccb-4b40-8d0e-7547b852bd9d
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,AL Eskan,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,no,,,,,,yes,yes,,60,NaN,60,no,,,,,,no,,,,,,no,,,,,,YE25,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,11,Private,Pumping_Station_or_Borehole,yes,3500,20,,20,yes,15000,30000,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,c4cf4e63-dd49-40a2-bd5c-bfdda1bbc144
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,Al Saha,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,150,NaN,150,no,,,,,,no,,,,,,no,,,,,,YE24,Wholesaler,1,Price_inflation Insecurity_and_instability Government_regulations,1,0,0,1,0,1,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,25,Private,Pumping_Station_or_Borehole,yes,2000,20,,1,no,,,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,no,,ceb04d26-cfaf-497c-be47-918e9a2e5a53
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,AL Shallal,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,50,NaN,50,no,,,,,,no,,,,,,no,,,,,,YE25,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,27,Private,Pumping_Station_or_Borehole,yes,1000,20,,30,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,no,,7c986344-5f90-4aba-aaec-8cdce9cfdbb6
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,Al Markazi,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,no,,,,,,no,,,,,,no,,,,,,YE30,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Treatment_Station,yes,1083,3,,1,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,c50f335a-6f30-48e1-bb68-c8ab06b4b42a
11/27/2018,Abd Al Raqeeb,ACTED,YE30,YE3006,Qa'tabah,Rural,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,100,NaN,100,yes,yes,80,100,100,100,yes,yes,,100,NaN,100,yes,yes,,600,NaN,600,YE30,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Treatment_Station,yes,6000,20,,20,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,4d7f3476-2ba9-4f60-b42a-b5629ec1b155
11/27/2018,wadea,ACTED,YE31,YE3101,Al Maghrebah,Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,625,NaN,625,No,,,,,,YE18,1,Price Inflation Insecurity and Instability Supply Shortage,1,0,0,1,1,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,150,NaN,150,No,,,,NaN,,Yes,No,75,120,128,128,Yes,No,110,130,118.1818182,118.1818182,Yes,Yes,,650,NaN,650,YE18,Vendor,1,Price Inflation Insecurity and Instability,1,0,0,1,0,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping Station or Borehole,No,4500,15,,28,Yes,8000,15000,Insecurity and Instability Transportation Issues,0,0,0,1,0,0,1,0,0,0,0,Yes,540,fa60bba7-6a10-4e81-802b-9035bbeb6a09
11/27/2018,Wadea,ACTED,YE31,YE3101,Sar'a,Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,600,NaN,600,No,,,,,,YE18,1,Price Inflation Insecurity and Instability Supply Shortage,1,0,0,1,1,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,150,NaN,150,Yes,No,2,120,600,600,Yes,No,75,100,106.6666667,106.6666667,Yes,No,500,600,120,120,Yes,Yes,,500,NaN,500,YE18,Vendor,1,Price Inflation Insecurity and Instability Transportation Issues,1,0,0,1,0,0,1,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,1,Private,Pumping Station or Borehole,No,3000,4,,15,Yes,5000,11000,Insecurity and Instability Transportation Issues Price Inflation,1,0,0,1,0,0,1,0,0,0,0,No,,b0711645-2cea-4474-be00-2127ec7ef925
11/28/2018,Wadea,ACTED,YE31,YE3101,Al Rubou',Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,500,NaN,500,Yes,Yes,,530,NaN,530,Vendor Did Not Answer,3,Price Inflation Insecurity and Instability Supply Shortage Transportation Issues,1,0,0,1,1,0,1,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,150,NaN,150,Yes,No,5,250,500,500,Yes,No,75,120,128,128,Yes,No,110,130,118.1818182,118.1818182,Yes,Yes,,500,NaN,500,YE18,Vendor,1,Price Inflation Insecurity and Instability,1,0,0,1,0,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping Station or Borehole,Do Not Know,1200,6,,25,Yes,3000,7000,Insecurity and Instability Transportation Issues Price Inflation,1,0,0,1,0,0,1,0,0,0,0,No,,b42c282e-2bd0-4ebf-9f3f-df794bd66459
11/29/2018,Ahmed,ACTED,YE31,YE3102,Al Rubou',Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,No,20,11500,575,575,Yes,No,20,12000,600,600,YE20,1,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,150,NaN,150,No,,,,,,Yes,No,500,650,104,104,Yes,No,1000,900,90,90,Yes,No,,500,NaN,500,YE20,Vendor,3,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,9b99b4cb-9d1e-44f8-8766-ab78de7ca756
11/29/2018,Ahmed,ACTED,YE31,YE3102,Al Najd,Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,No,20,11800,590,590,Yes,No,20,12000,600,600,YE31,1,Shortage of Demand Supply Shortage,0,0,1,0,1,0,0,0,0,0,0,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,150,NaN,150,No,,,,,,Yes,No,1000,1300,104,104,Yes,No,470,450,95.74468085,95.74468085,Yes,No,,500,NaN,500,YE20,Vendor,3,Shortage of Demand,0,0,1,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,66b968f5-156f-41cc-aefa-1e8efa0ff2aa
11/29/2018,Ahmed,ACTED,YE31,YE3102,Sl Sabt,Rural,Yes,Cash,1,0,0,0,0,0,0,0,0,,Yes,Yes,,625,NaN,625,Yes,Yes,,600,NaN,600,YE20,1,Shortage of Demand Supply Shortage,0,0,1,0,1,0,0,0,0,0,0,Yes,Cash Credit,1,0,0,0,1,0,0,0,0,,Yes,Yes,,150,NaN,150,No,,,,,,Yes,No,500,750,120,120,Yes,No,470,500,106.3829787,106.3829787,Yes,No,,500,NaN,500,YE20,Vendor,1,Price Inflation Shortage of Demand,1,0,1,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,9464163a-3c10-4820-a047-05a52dec24d1
11/22/2018,Khaled,B4D,YE15,YE1513,Khadir,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,425,NaN,425,YE24,12,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,no,,,,,,yes,yes,80,150,150,150,yes,yes,,350,NaN,350,yes,yes,,500,NaN,500,YE24,Vendor,16,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,18,Private,Water_Spring,Do_not_know,833,3,,3,yes,25000,50000,Supply_shortage Transportation_issues,0,0,0,0,1,0,1,0,0,0,0,yes,530,c7fc03c9-ab51-45ac-bbec-2bc38b038a39
11/23/2018,Khalid,B4D,YE15,YE1513,Mahfel,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,470,NaN,470,yes,yes,,425,NaN,425,YE24,20,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,NaN,200,no,,,,,,yes,yes,80,310,310,310,no,,,,,,yes,yes,,600,NaN,600,YE24,Wholesaler,18,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,18,Public,Water_Spring,no,890,6,,5,yes,16000,,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,no,,b8685159-108f-4081-a2cc-5f85b2584131
11/22/2018,Khalid,B4D,YE15,YE1513,Saleh,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,475,NaN,475,yes,yes,,425,NaN,425,YE24,10,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,NaN,200,no,,,,,,yes,yes,80,290,290,290,yes,yes,,300,NaN,300,no,,,,,,YE24,Wholesaler,15,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,28,Private,Pumping_Station_or_Borehole,no,700,5,,5,no,,,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,yes,580,7a1ca2bc-fe63-4f82-981c-6979edbd214b
11/25/2018,Waleed,B4D,YE18,YE1821,Al-Jabanah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,Do_not_know,13,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,NaN,200,no,,,,,,yes,yes,80,300,300,300,yes,yes,,100,NaN,100,yes,yes,,580,NaN,580,YE24,Vendor,28,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,eebc2dbc-f692-448e-85b8-c5f8c4f6705e
11/24/2018,Waleed,B4D,YE18,YE1821,Al-Madinah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,Do_not_know,20,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,NaN,200,no,,,,,,yes,yes,80,300,300,300,yes,yes,,100,NaN,100,yes,yes,,500,NaN,500,YE24,Vendor,30,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,783fd70d-06f3-4301-ad9b-ff874a3c54de
11/25/2018,Waleed,B4D,YE18,YE1821,Al-Markezi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,500,NaN,500,yes,yes,,530,NaN,530,YE26,28,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,NaN,200,no,,,,,,yes,yes,80,300,300,300,yes,yes,,100,NaN,100,yes,yes,,600,NaN,600,YE24,Wholesaler,19,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,550,a2c89b00-89fc-4552-adde-0c4d82b20c93
11/23/2018,Arwa,CYF,YE13,YE1305,Baraq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE13,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,120,NaN,120,yes,yes,80,140,140,140,yes,yes,,150,NaN,150,yes,yes,,470,NaN,470,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,13,Private,Pumping_Station_or_Borehole,yes,1153,1,,10,yes,2000,3000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,540,492c6da9-2cac-433a-b12f-3d6f2b92df06
11/23/2018,Arwa,CYF,YE13,YE1305,Khollod,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,yes,yes,,100,NaN,100,yes,yes,80,140,140,140,yes,yes,,130,NaN,130,yes,yes,,470,NaN,470,YE13,Vendor,2,Price_inflation Liquidity_shortage Supply_shortage,1,1,0,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,13,Private,Pumping_Station_or_Borehole,yes,1153,1,,10,yes,2000,3000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,540,be937438-67bc-49b1-b42d-fa3d8b98b9d7
11/23/2018,Arwa,CYF,YE13,YE1305,Masabi,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,552,NaN,552,yes,yes,,535,NaN,535,YE18,3,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,120,NaN,120,yes,yes,80,120,120,120,yes,yes,,130,NaN,130,yes,yes,,470,NaN,470,YE13,Vendor,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,13,Private,Pumping_Station_or_Borehole,yes,1153,1,,5,yes,2000,3000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,540,7e0cbc92-b576-4bc5-b094-97fd74c4e708
11/25/2018,Obaid,CYF,YE23,YE2316,Dalhan,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE18,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,140,NaN,140,yes,yes,,80,NaN,80,yes,yes,80,150,150,150,yes,yes,,130,NaN,130,yes,yes,,470,NaN,470,YE13,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1500,1,,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,540,7b5d100b-cd78-4ba7-8af5-aa136966e870
11/25/2018,Obaid,CYF,YE23,YE2316,Najjar,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE18,4,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,150,yes,yes,,80,NaN,80,yes,yes,80,150,150,150,yes,yes,,100,NaN,100,yes,yes,,470,NaN,470,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1500,1,,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,540,aa17d1d1-22b2-4bd2-93e9-4067044ebcce
11/25/2018,Obaid,CYF,YE23,YE2316,Qudami,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE13,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,120,yes,yes,,80,NaN,80,yes,yes,80,200,200,200,yes,yes,,130,NaN,130,yes,yes,,470,NaN,470,YE13,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1500,1,,10,yes,2000,4000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,yes,540,aabf28db-3a30-49dc-b860-56e600fb2574
11/24/2018,Ahmed,NFDHR,YE14,YE1413,Al Mostashfa Al Markezi Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,570,NaN,570,YE26,4,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,220,NaN,220,yes,yes,,300,NaN,300,yes,yes,100,150,120,120,yes,yes,,140,NaN,140,yes,yes,,550,NaN,550,YE20,Wholesaler,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Water_Spring,yes,2500,25,,25,yes,10000,13000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,560,c274a12b-e824-4116-bdb8-3deea54e88ed
11/24/2018,Ali ,NFDHR,YE14,YE1413,Al Mostashfa Al Qadeem Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,580,NaN,580,YE26,10,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations Transportation_issues,1,1,1,1,1,1,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,250,NaN,250,yes,yes,,300,NaN,300,yes,yes,100,150,120,120,yes,yes,,500,NaN,500,yes,yes,,500,NaN,500,YE14,Wholesaler,1,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Water_Spring,yes,2000,7,,20,yes,10000,13000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,565,b9e012e1-84a0-4d5f-9619-44c38c4d54de
11/24/2018,Ali ,NFDHR,YE14,YE1413,Al Mostashfa Al Qadeem Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,575,NaN,575,YE26,7,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,230,NaN,230,yes,yes,,300,NaN,300,yes,yes,100,150,120,120,yes,yes,,130,NaN,130,yes,yes,,550,NaN,550,YE14,Wholesaler,2,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Water_Spring,Do_not_know,2200,14,,30,yes,14000,15000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Government_regulations,1,1,1,1,1,1,0,0,0,0,0,yes,560,93237515-a17c-42df-a1ff-993e950def8d
11/23/2018,Mohammed,NFDHR,YE14,YE1413,Al Mostashfa Al Qadeem,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,575,yes,yes,,600,NaN,600,YE14,,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,230,NaN,230,yes,yes,,300,NaN,300,yes,yes,100,140,112,112,yes,yes,,200,NaN,200,yes,yes,,600,NaN,600,YE23,Wholesaler,,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage,1,1,1,1,1,0,0,0,0,0,0,yes,Cash,1,0,0,0,0,0,0,0,0,,7,Private,Water_Spring,Do_not_know,2000,5,,30,yes,1400,17000,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability,1,1,1,1,0,0,0,0,0,0,0,yes,565,090106ad-88d5-458d-94e2-d54d4a5ee2df
