start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,type_area,fuel_prices,market_name_fuel,type_market,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,diesel_quantity_other,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,wash_list,wash_prices,market_name_wash,type_market_001,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_specify,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,water_trucking_prices,market_name_water_trucking,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,exchange_rate,market_name_exchange_rate,exchange_rate_result,note_exchange_rate,further_comments,_id,_uuid,_submission_time,_index
2018-10-29T09:51:37.393+03:00,2018-10-29T10:00:32.692+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ???? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,no,,,,,,,yes,yes,125,120,,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332555,5032e302-2e17-4f00-8f65-fa6c64750877,2018-10-29T09:39:49,91
2018-10-29T10:00:33.909+03:00,2018-10-29T10:05:32.899+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ??? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332571,8fa9ff56-597b-4d79-b417-86268fbe25e1,2018-10-29T09:39:55,92
2018-10-29T10:05:33.724+03:00,2018-10-29T10:11:59.054+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ????????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,90,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332587,2d15b741-a68b-4bd2-9a8a-9b9b29a74ed6,2018-10-29T09:40:01,93
2018-10-29T10:12:00.130+03:00,2018-10-29T10:15:58.677+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ??? ??? ??????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332589,ba797634-3aba-4519-8f81-3f7cd2933e1c,2018-10-29T09:40:01,94
2018-10-29T10:15:59.999+03:00,2018-10-29T10:20:41.964+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ????? ?????? ????????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,,,,yes,yes,,100,NaN,,,yes,yes,,450,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332594,1070683a-712d-44bf-873b-be9fc7b355a6,2018-10-29T09:40:02,95
2018-10-29T10:20:43.262+03:00,2018-10-29T10:26:45.077+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??? ???? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332598,fbb9affe-5290-467e-998f-c1eb851ea057,2018-10-29T09:40:03,96
2018-10-29T10:26:46.597+03:00,2018-10-29T10:29:23.855+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,yes,???? ??? ??? ???????? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE13,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332601,2d8d18de-f937-4777-8bf9-fd4dbefdf6d1,2018-10-29T09:40:04,97
2018-10-29T10:29:25.794+03:00,2018-10-29T10:31:05.384+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ??????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,80,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332602,66f44efb-bbef-4468-96ea-cb685f90d00d,2018-10-29T09:40:04,98
2018-10-29T10:31:07.085+03:00,2018-10-29T10:34:31.693+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ????? ????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332605,9040aed2-faa6-450c-82a4-c2c0450cb910,2018-10-29T09:40:05,99
2018-10-29T10:34:33.494+03:00,2018-10-29T10:40:33.561+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ????? ???? ??????,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,1400,2,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???????,750,,,39332608,a4cc7d7d-9576-4f91-9793-b36bf2788164,2018-10-29T09:40:06,100
2018-10-29T10:41:56.698+03:00,2018-10-29T10:45:57.195+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1304,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???? ???????,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???????,750,,,39332616,95d26d22-9216-4e1f-8fe3-262c7d3b2989,2018-10-29T09:40:09,101
2018-10-29T10:45:59.584+03:00,2018-10-29T10:48:48.492+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ?????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,,,,yes,yes,,100,NaN,,,yes,yes,,550,NaN,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ???????,750,,,39332618,5f8e1687-f714-43f3-a7a9-85e50ea70892,2018-10-29T09:40:10,102
2018-10-29T10:48:50.696+03:00,2018-10-29T10:50:55.553+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ???????,750,,,39332623,639686c6-0007-4436-9aeb-d96651e8d4d3,2018-10-29T09:40:13,103
2018-10-29T10:50:58.039+03:00,2018-10-29T10:53:09.822+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ?????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,80,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ???????,750,,,39332627,4c0ba5a5-cbe4-405e-b7e5-3436ed90bf1e,2018-10-29T09:40:14,104
2018-10-29T10:53:12.164+03:00,2018-10-29T10:55:53.907+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ?????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ???????,750,,,39332636,87569c68-327d-4c5a-b11e-15c66dbfb4cd,2018-10-29T09:40:16,105
2018-10-29T10:55:56.022+03:00,2018-10-29T10:59:59.773+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,yes,???? ??? ???????? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,???? ??? ??? ??????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,80,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ???????,750,,,39332641,2b5c1fcc-586c-498c-9489-cf8d04e41286,2018-10-29T09:40:18,106
2018-10-29T11:00:02.432+03:00,2018-10-29T11:03:36.634+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ??? ?????? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ???????,750,,,39332645,b7d845bf-4fb1-4ce1-86de-c215c8701865,2018-10-29T09:40:19,107
2018-10-29T11:03:39.779+03:00,2018-10-29T11:07:32.806+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???? ???? ??????,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,??????? ???????,750,,,39332647,b3924c30-d3f5-438d-9378-9d3b88a6ad2d,2018-10-29T09:40:20,108
2018-10-29T11:07:36.374+03:00,2018-10-29T11:13:15.282+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1303,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,??????? ????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,119,,,,yes,yes,,100,NaN,,,yes,yes,,400,NaN,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???? ???????,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1384,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,??????? ???????,750,,,39332649,ee2e33f0-094d-4f77-96c6-7a6250e2dafc,2018-10-29T09:40:21,109
2018-10-29T11:13:18.392+03:00,2018-10-29T11:20:20.426+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,yes,???? ??????? ???????? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,????? ??????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???? ????,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,1400,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???????,750,,,39332655,d98600a8-42d0-4546-9c11-8990dddc1d49,2018-10-29T09:40:22,110
2018-10-29T11:20:23.151+03:00,2018-10-29T11:30:11.435+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,yes,???? ???? ?????? ???????? ???????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,575,NaN,,,yes,yes,,580,NaN,,,YE13,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,????? ??????? ?????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,130,,,,yes,yes,,90,NaN,,,yes,yes,,650,NaN,,,YE13,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ????? ???????,Cash,1,0,0,0,0,0,0,0,0,,15,Private,Pumping_Station_or_Borehole,yes,733,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???????,750,,,39332661,c5dfe945-3e12-4f01-ab31-b81d912acbab,2018-10-29T09:40:26,111
2018-10-29T11:30:14.710+03:00,2018-10-29T11:34:02.592+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ??????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,80,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???? ???,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,1333,2,,4,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,???? ???????,750,,,39332663,98e74159-cbc0-4c65-97b8-e14ce1accfb4,2018-10-29T09:40:27,112
2018-10-29T11:34:05.977+03:00,2018-10-29T11:37:24.544+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ???? ???? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,,,,yes,yes,,100,NaN,,,yes,yes,,600,NaN,,,YE13,Wholesaler,30,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332664,13d7858a-18a8-4ac4-b9ef-73d85f5fca4a,2018-10-29T09:40:28,113
2018-10-29T11:37:28.373+03:00,2018-10-29T11:39:39.314+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ??????? ????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,100,,,,yes,yes,,130,NaN,,,yes,yes,,400,NaN,,,YE13,Wholesaler,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332668,1a7ec063-e9e9-4eb7-86b2-240757caa49e,2018-10-29T09:40:29,114
2018-10-29T11:39:43.190+03:00,2018-10-29T11:41:46.557+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ???? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,NaN,,,no,,,,,,,yes,yes,125,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332671,649cab83-72c9-490e-951d-2bccfa2b1a4b,2018-10-29T09:40:29,115
2018-10-29T11:41:50.164+03:00,2018-10-29T11:54:07.111+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,yes,yes,,80,NaN,,,no,,,,,,,no,,,,,,,no,,,,,,,YE13,Wholesaler,1,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332674,4510bf66-5172-4208-aeba-6a3479762b43,2018-10-29T09:40:31,116
2018-10-29T11:54:10.018+03:00,2018-10-29T11:56:05.176+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1302,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,????? ??? ?????? ?????? ????????,Other,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,NaN,,,no,,,,,,,yes,yes,125,150,,,,yes,yes,,100,NaN,,,yes,yes,,500,NaN,,,YE13,Wholesaler,7,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???????,750,,,39332678,f04aeff4-34d0-4a25-a33e-5f48765d03c4,2018-10-29T09:40:33,117
2018-10-29T11:56:08.053+03:00,2018-10-29T12:01:59.812+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1306,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ???? ???????,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1500,2,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,??????? ???????,750,,,39332680,80bac7b7-b742-4d54-a2e2-006caf9c681e,2018-10-29T09:40:34,118
2018-10-29T12:02:04.467+03:00,2018-10-29T12:04:48.161+03:00,29/10/2018,ee.humanitarianresponse.info:EeFsRTlzl1QjZcp8,27/10/2018,???,SDF,,YE13,YE1306,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,???? ??? ?????? ??????,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,yes,1500,2,,5,no,,,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,yes,??????? ???????,750,,,39332683,613e032f-5ee1-4d1b-a9f5-e5a0331c88cf,2018-10-29T09:40:35,119
